dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE71585_l2_L5b-Cdh13	zi_kendall	HIPPIE	20000	128	61.87	62.5	8.00839836948965	2.048	8.2575812227251
GSE71585_l2_L5b-Cdh13	zi_kendall	HIPPIE	50000	246	128.86	128	11.2051755718489	1.921875	10.4540976844927
GSE71585_l2_L5b-Cdh13	zi_kendall	HIPPIE	1e+05	388	227.07	227	14.0189302031362	1.70925110132159	11.4794779393365
GSE71585_l2_L5b-Cdh13	zi_kendall	Reactome	20000	250	90.32	90.5	9.31153298145082	2.76243093922652	17.1486263666888
GSE71585_l2_L5b-Cdh13	zi_kendall	Reactome	50000	446	181.76	180	12.5755253720804	2.47777777777778	21.0122433999181
GSE71585_l2_L5b-Cdh13	zi_kendall	Reactome	1e+05	707	313.91	315	15.1558202974596	2.24444444444444	25.9365703924247
GSE71585_l2_L5b-Cdh13	zi_kendall	STRING	20000	146	38.25	38	5.68957046895564	3.84210526315789	18.9381607254753
GSE71585_l2_L5b-Cdh13	zi_kendall	STRING	50000	224	67.84	67	6.46469823211596	3.34328358208955	24.1558065656047
GSE71585_l2_L5b-Cdh13	zi_kendall	STRING	1e+05	314	111.49	112	9.11597000274294	2.80357142857143	22.2148602879415
GSE71585_l2_L5b-Cdh13	zi_kendall	OmniPath	20000	64	10.75	11	3.15708278592306	5.81818181818182	16.8668367638104
GSE71585_l2_L5b-Cdh13	zi_kendall	OmniPath	50000	106	19.34	19	4.54210381549201	5.57894736842105	19.0792644818958
GSE71585_l2_L5b-Cdh13	zi_kendall	OmniPath	1e+05	147	34.56	35	6.38862625722819	4.2	17.600027842102
