dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE84133_mouse_delta	pearson	HIPPIE	20000	567	188.78	189.5	14.0220461337773	2.99208443271768	26.9732388833694
GSE84133_mouse_delta	pearson	HIPPIE	50000	835	403.13	404.5	18.7604004824691	2.06427688504326	23.0202974826453
GSE84133_mouse_delta	pearson	HIPPIE	1e+05	1224	710.82	709	26.8765903922189	1.72637517630465	19.093939838015
GSE84133_mouse_delta	pearson	Reactome	20000	866	298.7	299	14.1589105327616	2.89632107023411	40.0666420405265
GSE84133_mouse_delta	pearson	Reactome	50000	1412	606.05	603	22.0428302093076	2.34162520729685	36.5629092247731
GSE84133_mouse_delta	pearson	Reactome	1e+05	2165	1027.12	1024.5	30.3016084514911	2.11322596388482	37.5518019718854
GSE84133_mouse_delta	pearson	STRING	20000	309	64.66	64	7.56416324893677	4.828125	32.3023171180692
GSE84133_mouse_delta	pearson	STRING	50000	453	145.22	144	11.371220095691	3.14583333333333	27.0665766215035
GSE84133_mouse_delta	pearson	STRING	1e+05	635	259	259.5	15.2302198263714	2.44701348747592	24.6877592238655
GSE84133_mouse_delta	pearson	OmniPath	20000	432	64.77	65	7.71572577548115	6.64615384615385	47.5950041105627
GSE84133_mouse_delta	pearson	OmniPath	50000	470	116.75	116	10.7959728743189	4.05172413793103	32.7205342318244
GSE84133_mouse_delta	pearson	OmniPath	1e+05	510	182.85	182	13.5448189804117	2.8021978021978	24.1531467104226
