dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE84133_human_endothelial	spearman	HIPPIE	20000	1447	349.83	351	17.3828285176126	4.12250712250712	63.1180362211089
GSE84133_human_endothelial	spearman	HIPPIE	50000	1806	674.03	676	24.6697193033291	2.67159763313609	45.8849971530581
GSE84133_human_endothelial	spearman	HIPPIE	1e+05	2269	1120.74	1123.5	31.0091612399962	2.01958166444148	37.029702000419
GSE84133_human_endothelial	spearman	Reactome	20000	2254	531.74	532.5	18.7415273786543	4.23286384976526	91.8953917257337
GSE84133_human_endothelial	spearman	Reactome	50000	3199	1036.2	1035	25.6381187163398	3.09082125603865	84.3587637583407
GSE84133_human_endothelial	spearman	Reactome	1e+05	4431	1695.51	1696.5	30.735264187029	2.61184792219275	89.0016751882824
GSE84133_human_endothelial	spearman	STRING	20000	691	85.63	85	9.00690531949478	8.12941176470588	67.211764587968
GSE84133_human_endothelial	spearman	STRING	50000	883	178.58	179	14.0491057984974	4.93296089385475	50.1398459164098
GSE84133_human_endothelial	spearman	STRING	1e+05	1124	308.23	307	18.1446794939837	3.66123778501629	44.9591848822949
GSE84133_human_endothelial	spearman	OmniPath	20000	1444	175.38	176	13.2815509621277	8.20454545454546	95.5174590390432
GSE84133_human_endothelial	spearman	OmniPath	50000	1512	259.77	260.5	14.4905786180838	5.8042226487524	86.4168390375558
GSE84133_human_endothelial	spearman	OmniPath	1e+05	1578	368.85	371	17.4410261722008	4.2533692722372	69.3279161479191
