dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
E-MTAB-2805	manhattan	HIPPIE	20000	2	4.81	5	2.09711201128571	0.4	-1.33993796462843
E-MTAB-2805	manhattan	HIPPIE	50000	6	15.98	16	3.51326490646952	0.375	-2.8406625363269
E-MTAB-2805	manhattan	HIPPIE	1e+05	19	39.68	40	6.31797180088418	0.475	-3.27320232690907
E-MTAB-2805	manhattan	Reactome	20000	70	47.8	48	6.11340636419152	1.45833333333333	3.63136338032976
E-MTAB-2805	manhattan	Reactome	50000	186	122.35	122	10.8575486937137	1.52459016393443	5.86228086979266
E-MTAB-2805	manhattan	Reactome	1e+05	348	239.58	242	13.3826210233476	1.43801652892562	8.10155199126151
E-MTAB-2805	manhattan	STRING	20000	19	24.14	24.5	4.80113622915546	0.775510204081633	-1.07057991164399
E-MTAB-2805	manhattan	STRING	50000	42	49.34	50	6.78861197338989	0.84	-1.08122249861554
E-MTAB-2805	manhattan	STRING	1e+05	65	86.99	86	9.15356639664441	0.755813953488372	-2.40234232725523
E-MTAB-2805	manhattan	OmniPath	20000	0	1.75	2	1.39533855998094	0	-1.25417590410739
E-MTAB-2805	manhattan	OmniPath	50000	1	6.08	6	2.41493668486757	0.166666666666667	-2.10357481909658
E-MTAB-2805	manhattan	OmniPath	1e+05	4	11.49	11	3.07316505159476	0.363636363636364	-2.43722672692546
