dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE85241_delta	spearman	HIPPIE	20000	1200	346.24	346.5	21.0785543751334	3.46320346320346	40.5037264323587
GSE85241_delta	spearman	HIPPIE	50000	1642	708.87	711.5	28.7179439206623	2.30780042164441	32.4929250707472
GSE85241_delta	spearman	HIPPIE	1e+05	2231	1191.67	1188.5	33.8589036079929	1.87715607909129	30.6959141983159
GSE85241_delta	spearman	Reactome	20000	1660	443.52	443	17.0877001070798	3.74717832957111	71.1903879619228
GSE85241_delta	spearman	Reactome	50000	2607	904.55	904	24.3366021050639	2.88384955752212	69.9543014530264
GSE85241_delta	spearman	Reactome	1e+05	3746	1537.39	1536	32.2004125075528	2.43880208333333	68.5894939849592
GSE85241_delta	spearman	STRING	20000	530	88.56	88	9.30441407140295	6.02272727272727	47.4441481873386
GSE85241_delta	spearman	STRING	50000	775	194.14	194	13.8462116030911	3.99484536082474	41.9508250090822
GSE85241_delta	spearman	STRING	1e+05	1022	332.69	331.5	17.1385883934825	3.08295625942685	40.2197651390084
GSE85241_delta	spearman	OmniPath	20000	936	116.78	118	11.6676016941327	7.93220338983051	70.2132298887062
GSE85241_delta	spearman	OmniPath	50000	1068	184.36	186	12.7481589084681	5.74193548387097	69.3151070946433
GSE85241_delta	spearman	OmniPath	1e+05	1175	261.02	260.5	13.6514919449572	4.510556621881	66.9509240224559
