dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
Zheng_cd56_nk	binomial	HIPPIE	20000	212	104.5	105	10.0347879746893	2.01904761904762	10.7127325730395
Zheng_cd56_nk	binomial	HIPPIE	50000	421	242.48	243.5	16.2986521100998	1.72895277207392	10.9530529760419
Zheng_cd56_nk	binomial	HIPPIE	1e+05	714	471.69	475	20.5989580005172	1.50315789473684	11.7632163721056
Zheng_cd56_nk	binomial	Reactome	20000	464	246.63	245.5	14.5932425208631	1.89002036659878	14.8952502974742
Zheng_cd56_nk	binomial	Reactome	50000	952	532.7	531	20.4536924625735	1.79284369114878	20.4999659972028
Zheng_cd56_nk	binomial	Reactome	1e+05	1660	960.86	961	24.3563693368434	1.72736732570239	28.7046065992448
Zheng_cd56_nk	binomial	STRING	20000	162	44.49	44.5	7.10170700777232	3.64044943820225	16.5467260014238
Zheng_cd56_nk	binomial	STRING	50000	305	95.18	95	9.38554659295264	3.21052631578947	22.3556505656845
Zheng_cd56_nk	binomial	STRING	1e+05	487	175.93	176	13.0478954531976	2.76704545454545	23.8406263382319
Zheng_cd56_nk	binomial	OmniPath	20000	75	12.71	12	2.94150033867485	6.25	21.1762681720655
Zheng_cd56_nk	binomial	OmniPath	50000	127	27.79	28	4.59093309324659	4.53571428571429	21.609986027882
Zheng_cd56_nk	binomial	OmniPath	1e+05	187	50.48	50.5	6.48460492320858	3.7029702970297	21.0529402510539
