dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE87544_Glu5	MI	HIPPIE	20000	46	39.37	39	6.14415218403695	1.17948717948718	1.07907483431568
GSE87544_Glu5	MI	HIPPIE	50000	107	98.27	97	10.3141121329424	1.10309278350515	0.846413136436354
GSE87544_Glu5	MI	HIPPIE	1e+05	232	198.5	197	13.3018567854038	1.17766497461929	2.51844539754477
GSE87544_Glu5	MI	Reactome	20000	130	52.05	52	6.41080999940607	2.5	12.159149936938
GSE87544_Glu5	MI	Reactome	50000	284	131.36	131	9.62375008281936	2.16793893129771	15.8607610013167
GSE87544_Glu5	MI	Reactome	1e+05	542	270.12	269.5	12.741628267576	2.01113172541744	21.3379321928471
GSE87544_Glu5	MI	STRING	20000	32	12.85	12.5	3.37960310860864	2.56	5.66634583546822
GSE87544_Glu5	MI	STRING	50000	62	31.68	31	5.05501051563014	2	5.9980092833141
GSE87544_Glu5	MI	STRING	1e+05	111	62.51	62	6.98120854345956	1.79032258064516	6.94578878401055
GSE87544_Glu5	MI	OmniPath	20000	16	4.67	4.5	2.13699969039953	3.55555555555556	5.30182575640981
GSE87544_Glu5	MI	OmniPath	50000	30	11.15	11	3.2267036060996	2.72727272727273	5.84187526997116
GSE87544_Glu5	MI	OmniPath	1e+05	57	21.72	21	4.49484553278935	2.71428571428571	7.84899052539998
