dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE84133_mouse_delta	jaccard	HIPPIE	20000	610	282.56	283	15.3519781241126	2.15547703180212	21.3288474848532
GSE84133_mouse_delta	jaccard	HIPPIE	50000	999	530.51	529	21.0365218732863	1.88846880907372	22.2703164915738
GSE84133_mouse_delta	jaccard	HIPPIE	1e+05	1476	869.13	870.5	26.3479648649616	1.69557725445146	23.0328984842027
GSE84133_mouse_delta	jaccard	Reactome	20000	932	370.74	370	16.1568198691088	2.51891891891892	34.738271797726
GSE84133_mouse_delta	jaccard	Reactome	50000	1609	731.83	733.5	24.3476732341962	2.19359236537151	36.0268511722927
GSE84133_mouse_delta	jaccard	Reactome	1e+05	2469	1185.61	1189.5	28.2091377845097	2.07566204287516	45.4955415441566
GSE84133_mouse_delta	jaccard	STRING	20000	407	148.19	148	11.5903957105559	2.75	22.3296949011232
GSE84133_mouse_delta	jaccard	STRING	50000	621	259.87	259	15.8628305777813	2.3976833976834	22.7657982116903
GSE84133_mouse_delta	jaccard	STRING	1e+05	847	409.76	408	19.6952129752743	2.07598039215686	22.2003184504233
GSE84133_mouse_delta	jaccard	OmniPath	20000	412	85.29	86	9.20835698612073	4.7906976744186	35.4797278702849
GSE84133_mouse_delta	jaccard	OmniPath	50000	456	132.81	132	11.8225046484075	3.45454545454545	27.3368469382277
GSE84133_mouse_delta	jaccard	OmniPath	1e+05	511	190.18	189	13.1612992512061	2.7037037037037	24.3760128750663
