dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE60631_l2_CA1Pyr2	hamming	HIPPIE	20000	171	107.45	107	9.83230605830811	1.5981308411215	6.46338708570829
GSE60631_l2_CA1Pyr2	hamming	HIPPIE	50000	402	302.72	303	15.3248197708848	1.32673267326733	6.47837961452698
GSE60631_l2_CA1Pyr2	hamming	HIPPIE	1e+05	660	527.25	524.5	21.4548504087212	1.25834127740705	6.18741205233657
GSE60631_l2_CA1Pyr2	hamming	Reactome	20000	248	93.81	93	7.83632438059961	2.66666666666667	19.6763166647017
GSE60631_l2_CA1Pyr2	hamming	Reactome	50000	627	266.57	265.5	14.591581217409	2.36158192090396	24.701229745408
GSE60631_l2_CA1Pyr2	hamming	Reactome	1e+05	1225	594.63	595	23.464417505851	2.05882352941176	26.8649328219127
GSE60631_l2_CA1Pyr2	hamming	STRING	20000	233	81.55	82	7.494610858423	2.84146341463415	20.2078537312967
GSE60631_l2_CA1Pyr2	hamming	STRING	50000	390	149.34	148	10.5209939231668	2.63513513513514	22.8742647089717
GSE60631_l2_CA1Pyr2	hamming	STRING	1e+05	565	221.2	220	12.4681412189045	2.56818181818182	27.5742786325456
GSE60631_l2_CA1Pyr2	hamming	OmniPath	20000	31	17.33	17	4.07022943785331	1.82352941176471	3.35853302835177
GSE60631_l2_CA1Pyr2	hamming	OmniPath	50000	99	42.21	42	6.54324387471844	2.35714285714286	8.67918131852356
GSE60631_l2_CA1Pyr2	hamming	OmniPath	1e+05	186	76.72	76	7.97100807282051	2.44736842105263	13.7096837691863
