dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE98816_aaSMC	hamming	HIPPIE	20000	88	67.71	68	8.42110743934849	1.29411764705882	2.4094218184645
GSE98816_aaSMC	hamming	HIPPIE	50000	136	111.19	111	10.9679929197127	1.22522522522523	2.26203647117688
GSE98816_aaSMC	hamming	HIPPIE	1e+05	189	152.9	151.5	13.359444130455	1.24752475247525	2.7022082391665
GSE98816_aaSMC	hamming	Reactome	20000	138	64.85	65	6.52636455796291	2.12307692307692	11.2083839862652
GSE98816_aaSMC	hamming	Reactome	50000	210	103.29	103	8.40069140973623	2.03883495145631	12.7025258749923
GSE98816_aaSMC	hamming	Reactome	1e+05	320	156.65	157	10.4130599816681	2.03821656050955	15.6870315053954
GSE98816_aaSMC	hamming	STRING	20000	135	39	38	5.21845985251618	3.55263157894737	18.396232358425
GSE98816_aaSMC	hamming	STRING	50000	169	63.49	64	6.93183987411741	2.640625	15.2210671215821
GSE98816_aaSMC	hamming	STRING	1e+05	220	91.88	91.5	8.69143314425245	2.40437158469945	14.7409521391445
GSE98816_aaSMC	hamming	OmniPath	20000	38	11.44	11	2.90008707636599	3.45454545454545	9.15834569811659
GSE98816_aaSMC	hamming	OmniPath	50000	60	17.93	18	4.19536781595024	3.33333333333333	10.027726255623
GSE98816_aaSMC	hamming	OmniPath	1e+05	80	27.19	27.5	5.25644385684866	2.90909090909091	10.0467162663962
