dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE60631_l2_CA2Pyr2	binomial	HIPPIE	20000	7	14.59	14.5	3.66555079439129	0.482758620689655	-2.07063015239444
GSE60631_l2_CA2Pyr2	binomial	HIPPIE	50000	28	37.06	37	5.76443291822247	0.756756756756757	-1.57170707483812
GSE60631_l2_CA2Pyr2	binomial	HIPPIE	1e+05	77	76.54	76	8.45358091598053	1.01315789473684	0.0544148100753866
GSE60631_l2_CA2Pyr2	binomial	Reactome	20000	32	24.1	24	4.57375031229208	1.33333333333333	1.72724776399982
GSE60631_l2_CA2Pyr2	binomial	Reactome	50000	97	60.54	59	7.54169554657119	1.64406779661017	4.83445662515194
GSE60631_l2_CA2Pyr2	binomial	Reactome	1e+05	195	126.16	124	10.532029071534	1.57258064516129	6.5362523719253
GSE60631_l2_CA2Pyr2	binomial	STRING	20000	13	9.14	9	2.94398891082672	1.44444444444444	1.31114624304616
GSE60631_l2_CA2Pyr2	binomial	STRING	50000	42	25.95	25	4.62836009529479	1.68	3.46775092463452
GSE60631_l2_CA2Pyr2	binomial	STRING	1e+05	72	53.64	54	6.67653814608751	1.33333333333333	2.74992812117146
GSE60631_l2_CA2Pyr2	binomial	OmniPath	20000	3	4.09	4	1.8645821694596	0.75	-0.58458137048254
GSE60631_l2_CA2Pyr2	binomial	OmniPath	50000	5	8.65	8	2.72057257788046	0.625	-1.34162934290973
GSE60631_l2_CA2Pyr2	binomial	OmniPath	1e+05	20	17.97	18	3.65550643177211	1.11111111111111	0.555326611480177
