dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE60631_l2_CA1Pyr1	jaccard	HIPPIE	20000	162	108.57	108	9.24225583552484	1.5	5.78105615672625
GSE60631_l2_CA1Pyr1	jaccard	HIPPIE	50000	283	219.73	220	12.5817368041976	1.28636363636364	5.02871749621176
GSE60631_l2_CA1Pyr1	jaccard	HIPPIE	1e+05	481	408.78	410	19.276604336539	1.17317073170732	3.74651047140633
GSE60631_l2_CA1Pyr1	jaccard	Reactome	20000	266	111.12	111	8.90157175997474	2.3963963963964	17.3991744577521
GSE60631_l2_CA1Pyr1	jaccard	Reactome	50000	572	278.93	279.5	13.3962568268042	2.04651162790698	21.8770066735064
GSE60631_l2_CA1Pyr1	jaccard	Reactome	1e+05	965	503.44	503.5	19.7383490759087	1.91658391261172	23.3839212299346
GSE60631_l2_CA1Pyr1	jaccard	STRING	20000	224	83.13	84	8.36497628704519	2.66666666666667	16.8404541944924
GSE60631_l2_CA1Pyr1	jaccard	STRING	50000	381	147.65	146.5	11.2522724977507	2.60068259385666	20.7380331436736
GSE60631_l2_CA1Pyr1	jaccard	STRING	1e+05	583	235.3	235.5	13.7668170804022	2.4755838641189	25.2563826459909
GSE60631_l2_CA1Pyr1	jaccard	OmniPath	20000	51	26.74	27	4.40068865134317	1.88888888888889	5.51277355024773
GSE60631_l2_CA1Pyr1	jaccard	OmniPath	50000	84	47.21	48	5.87460722950991	1.75	6.26254633930126
GSE60631_l2_CA1Pyr1	jaccard	OmniPath	1e+05	124	89.5	90	9.60376609629385	1.37777777777778	3.59234071863888
