dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSM1676569	kendall	HIPPIE	20000	1635	922.15	916.5	25.6209253966717	1.78396072013093	27.8229606840275
GSM1676569	kendall	HIPPIE	50000	2185	1783.26	1779	34.9801155636811	1.22821810005621	11.4848105423961
GSM1676569	kendall	HIPPIE	1e+05	2834	2838.16	2836.5	45.9377532288767	0.999118632117046	-0.0905573239351388
GSM1676569	kendall	Reactome	20000	4673	993.35	994.5	26.8615511334124	4.69884364002011	136.985760119526
GSM1676569	kendall	Reactome	50000	6803	1952.24	1953	37.7787605338601	3.48335893497184	128.399130396361
GSM1676569	kendall	Reactome	1e+05	9476	3189.66	3186.5	45.2180396646196	2.97379570061196	139.022833511261
GSM1676569	kendall	STRING	20000	696	178.77	177.5	12.29917875225	3.92112676056338	42.0540273801109
GSM1676569	kendall	STRING	50000	909	375.7	374.5	16.0129366892566	2.42723631508678	33.3043220209445
GSM1676569	kendall	STRING	1e+05	1166	651.1	651.5	21.9095938581778	1.7897160399079	23.5011202550344
GSM1676569	kendall	OmniPath	20000	1448	362.76	362.5	17.7298014254491	3.99448275862069	61.2099354052696
GSM1676569	kendall	OmniPath	50000	1490	522.04	524	21.5429662288969	2.84351145038168	44.931602719667
GSM1676569	kendall	OmniPath	1e+05	1554	688.7	691.5	25.4044058852759	2.2472885032538	34.0610209074608
