dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE71585_l2_L2-3-Ptgs2	hamming	HIPPIE	20000	115	36.95	37	5.27118141741996	3.10810810810811	14.8069272937683
GSE71585_l2_L2-3-Ptgs2	hamming	HIPPIE	50000	170	86.21	86	8.46059792046148	1.97674418604651	9.90355537371166
GSE71585_l2_L2-3-Ptgs2	hamming	HIPPIE	1e+05	265	174.33	176.5	13.2992405038708	1.5014164305949	6.81768255665502
GSE71585_l2_L2-3-Ptgs2	hamming	Reactome	20000	235	39.34	39	5.78437463335406	6.02564102564103	33.8256099236344
GSE71585_l2_L2-3-Ptgs2	hamming	Reactome	50000	359	118.06	119	10.0853128535279	3.01680672268908	23.8901860060511
GSE71585_l2_L2-3-Ptgs2	hamming	Reactome	1e+05	520	219.75	220	14.4714103380326	2.36363636363636	20.7478050159981
GSE71585_l2_L2-3-Ptgs2	hamming	STRING	20000	130	16.05	16	4.07846029572906	8.125	27.9394653220794
GSE71585_l2_L2-3-Ptgs2	hamming	STRING	50000	198	42.17	42	5.55969441787964	4.71428571428571	28.0285188874518
GSE71585_l2_L2-3-Ptgs2	hamming	STRING	1e+05	272	81.3	81	9.00673148934796	3.35802469135802	21.1730526468493
GSE71585_l2_L2-3-Ptgs2	hamming	OmniPath	20000	18	3.29	3	1.87107164237746	6	7.86180478974544
GSE71585_l2_L2-3-Ptgs2	hamming	OmniPath	50000	27	10.57	11	3.64388237843633	2.45454545454545	4.50892709853343
GSE71585_l2_L2-3-Ptgs2	hamming	OmniPath	1e+05	53	22.8	23	4.87417436675954	2.30434782608696	6.19592114019459
