dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
Enteric_neurons-expression.csv.gz	phi_s	HIPPIE	20000	561	114.66	114.5	9.7837424415004	4.89956331877729	45.6205795143102
Enteric_neurons-expression.csv.gz	phi_s	HIPPIE	50000	749	201.14	199	13.4194341207523	3.76381909547739	40.8258645685192
Enteric_neurons-expression.csv.gz	phi_s	HIPPIE	1e+05	968	332.39	332	17.7285337546823	2.91566265060241	35.8523727227092
Enteric_neurons-expression.csv.gz	phi_s	Reactome	20000	847	71.05	71	7.74775953277964	11.9295774647887	100.151533706882
Enteric_neurons-expression.csv.gz	phi_s	Reactome	50000	1039	156.31	157	11.5973656012428	6.61783439490446	76.1112506365594
Enteric_neurons-expression.csv.gz	phi_s	Reactome	1e+05	1412	308.48	309	16.6050254045837	4.56957928802589	66.4569895626528
Enteric_neurons-expression.csv.gz	phi_s	STRING	20000	512	41.07	41	6.30576936406076	12.4878048780488	74.6824015930599
Enteric_neurons-expression.csv.gz	phi_s	STRING	50000	644	78.85	78.5	8.29673782795736	8.20382165605096	68.1171337119542
Enteric_neurons-expression.csv.gz	phi_s	STRING	1e+05	801	136.01	136	10.7811048701987	5.88970588235294	61.6810621922597
Enteric_neurons-expression.csv.gz	phi_s	OmniPath	20000	500	29.23	29	5.31408458245585	17.2413793103448	88.5891055543641
Enteric_neurons-expression.csv.gz	phi_s	OmniPath	50000	560	44.78	44	6.50187230221753	12.7272727272727	79.2417900647294
Enteric_neurons-expression.csv.gz	phi_s	OmniPath	1e+05	631	69.93	69.5	8.33909497790408	9.07913669064748	67.2818814855395
