dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE84133_human_delta	zi_kendall	HIPPIE	20000	1404	336.86	335.5	15.8082065377257	4.18479880774963	67.5054439258058
GSE84133_human_delta	zi_kendall	HIPPIE	50000	1883	747.44	749	23.0976495371588	2.51401869158878	49.1634440194074
GSE84133_human_delta	zi_kendall	HIPPIE	1e+05	2419	1190.5	1192.5	29.2735271865109	2.02851153039832	41.9662445243731
GSE84133_human_delta	zi_kendall	Reactome	20000	2156	486.68	486.5	18.0973127085965	4.43165467625899	92.2413192985857
GSE84133_human_delta	zi_kendall	Reactome	50000	2982	1066.14	1068.5	23.5907960138198	2.79082826392139	81.2121811776789
GSE84133_human_delta	zi_kendall	Reactome	1e+05	4245	1734.7	1735	34.3630351077751	2.44668587896254	73.0523363878301
GSE84133_human_delta	zi_kendall	STRING	20000	673	87.96	87	8.34716427987083	7.73563218390805	70.0884732088983
GSE84133_human_delta	zi_kendall	STRING	50000	921	218.42	217.5	14.3154786609784	4.23448275862069	49.0783449606274
GSE84133_human_delta	zi_kendall	STRING	1e+05	1182	375.94	373	18.547683565787	3.16890080428954	43.4587961963539
GSE84133_human_delta	zi_kendall	OmniPath	20000	1423	165.22	164	13.5143619826457	8.67682926829268	93.0698764481195
GSE84133_human_delta	zi_kendall	OmniPath	50000	1504	252.4	252	16.1564322494263	5.96825396825397	77.4675980858609
GSE84133_human_delta	zi_kendall	OmniPath	1e+05	1554	316.72	315.5	18.3138077841708	4.92551505546751	67.5599533740558
