dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
E-MTAB-2805	jaccard	HIPPIE	20000	219	331.78	332	16.5825635575871	0.659638554216867	-6.8011197188145
E-MTAB-2805	jaccard	HIPPIE	50000	497	711.74	711.5	23.1685174756652	0.69852424455376	-9.2686120389684
E-MTAB-2805	jaccard	HIPPIE	1e+05	741	1075.15	1072.5	27.4937550301258	0.690909090909091	-12.1536690653518
E-MTAB-2805	jaccard	Reactome	20000	634	325.39	327	14.350514719942	1.9388379204893	21.5051519769631
E-MTAB-2805	jaccard	Reactome	50000	1250	576.49	578	19.6913019817729	2.16262975778547	34.2034264988384
E-MTAB-2805	jaccard	Reactome	1e+05	2398	985.25	987	28.4421706398628	2.42958459979737	49.6709628068956
E-MTAB-2805	jaccard	STRING	20000	93	103.4	102.5	10.1702676186197	0.907317073170732	-1.0225886269659
E-MTAB-2805	jaccard	STRING	50000	183	172.81	174.5	10.80749365912	1.0487106017192	0.942864305212991
E-MTAB-2805	jaccard	STRING	1e+05	386	306.32	306	14.8506912399063	1.26143790849673	5.36540681593907
E-MTAB-2805	jaccard	OmniPath	20000	37	43.32	44	5.59017897836026	0.840909090909091	-1.13055414226716
E-MTAB-2805	jaccard	OmniPath	50000	71	70.89	72	8.26199159104541	0.986111111111111	0.0133139811131278
E-MTAB-2805	jaccard	OmniPath	1e+05	162	114.93	115	10.3682255478023	1.40869565217391	4.5398317950343
