dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE98816_EC2	canberra	HIPPIE	20000	212	132.21	132	10.409101495297	1.60606060606061	7.66540705132432
GSE98816_EC2	canberra	HIPPIE	50000	439	276.27	275.5	16.1744623503606	1.5934664246824	10.0609217465811
GSE98816_EC2	canberra	HIPPIE	1e+05	712	478.28	479.5	21.7069927754522	1.48488008342023	10.7670372592701
GSE98816_EC2	canberra	Reactome	20000	359	161.21	161	12.5418853801527	2.22981366459627	15.7703562107973
GSE98816_EC2	canberra	Reactome	50000	710	346	345.5	17.6050956810633	2.05499276410999	20.6758319633293
GSE98816_EC2	canberra	Reactome	1e+05	1178	611.81	612	23.5314940477908	1.92483660130719	24.0609456777419
GSE98816_EC2	canberra	STRING	20000	217	79.84	79	7.59414979514568	2.74683544303797	18.0612713338464
GSE98816_EC2	canberra	STRING	50000	360	149.42	150	10.4264426853413	2.4	20.1967254177743
GSE98816_EC2	canberra	STRING	1e+05	502	229.42	228	11.6646578357122	2.20175438596491	23.3680236350762
GSE98816_EC2	canberra	OmniPath	20000	134	35.59	35.5	5.53974619263264	3.77464788732394	17.7643517551176
GSE98816_EC2	canberra	OmniPath	50000	215	72.61	72	8.36526609066781	2.98611111111111	17.0215745030333
GSE98816_EC2	canberra	OmniPath	1e+05	294	119.19	119.5	10.3949239749237	2.4602510460251	16.8168618088698
