dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE81608_delta	MI	HIPPIE	20000	37	23.88	24	5.01770602341087	1.54166666666667	2.61474066810344
GSE81608_delta	MI	HIPPIE	50000	85	66.31	66	8.21269650226914	1.28787878787879	2.27574463452241
GSE81608_delta	MI	HIPPIE	1e+05	189	133.98	133	12.3697088474102	1.42105263157895	4.44796241194631
GSE81608_delta	MI	Reactome	20000	66	49.37	49	7.39321966194005	1.3469387755102	2.24935829860574
GSE81608_delta	MI	Reactome	50000	155	118.96	119	9.90451381640684	1.30252100840336	3.63874498718955
GSE81608_delta	MI	Reactome	1e+05	313	228.19	228.5	14.2720288705148	1.36980306345733	5.94239268778475
GSE81608_delta	MI	STRING	20000	33	18.29	18	4.43196606849863	1.83333333333333	3.31906873217176
GSE81608_delta	MI	STRING	50000	72	44.38	44	6.94244738961526	1.63636363636364	3.97842409887252
GSE81608_delta	MI	STRING	1e+05	135	87.88	88	8.80114776720639	1.53409090909091	5.35384716247715
GSE81608_delta	MI	OmniPath	20000	9	5.47	5	2.03233954850169	1.8	1.73691448488637
GSE81608_delta	MI	OmniPath	50000	24	13.84	14	3.35062183283442	1.71428571428571	3.03227296510668
GSE81608_delta	MI	OmniPath	1e+05	44	24.13	24	4.39847310513156	1.83333333333333	4.51747675274365
