dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE81547_acinar	binomial	HIPPIE	20000	52	41.94	41	5.6207048697048	1.26829268292683	1.78981110611637
GSE81547_acinar	binomial	HIPPIE	50000	149	110.19	111	9.87057150413196	1.34234234234234	3.9318898590374
GSE81547_acinar	binomial	HIPPIE	1e+05	321	226.9	226	13.5210273950681	1.42035398230089	6.95953031160367
GSE81547_acinar	binomial	Reactome	20000	172	68.78	69	7.94244447524968	2.49275362318841	12.9959989423477
GSE81547_acinar	binomial	Reactome	50000	364	173.96	173.5	13.0049873882944	2.09798270893372	14.6128553858539
GSE81547_acinar	binomial	Reactome	1e+05	665	353.94	352.5	16.9424575751828	1.88652482269504	18.3597921741672
GSE81547_acinar	binomial	STRING	20000	62	24.52	24.5	4.64384027774993	2.53061224489796	8.07090635299802
GSE81547_acinar	binomial	STRING	50000	138	59.02	59	6.48538372189356	2.33898305084746	12.1781537356651
GSE81547_acinar	binomial	STRING	1e+05	232	115.38	116	10.2255176945332	2	11.4048015448986
GSE81547_acinar	binomial	OmniPath	20000	7	6.77	7	2.75187722888	1	0.0835793100019978
GSE81547_acinar	binomial	OmniPath	50000	23	18.81	19	4.13581303916769	1.21052631578947	1.01310188838788
GSE81547_acinar	binomial	OmniPath	1e+05	51	38.73	39	6.11151421994632	1.30769230769231	2.00768574831325
