dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE98816_aEC	spearman	HIPPIE	20000	108	29.96	30	5.31040526140934	3.6	14.6956769132322
GSE98816_aEC	spearman	HIPPIE	50000	175	70.41	70	7.31691688672714	2.5	14.2942719753625
GSE98816_aEC	spearman	HIPPIE	1e+05	283	140.12	140	9.84350270252137	2.02142857142857	14.5151583047163
GSE98816_aEC	spearman	Reactome	20000	182	51.91	52	6.43396134475943	3.5	20.2192697514356
GSE98816_aEC	spearman	Reactome	50000	279	110.06	109.5	9.95730278679316	2.54794520547945	16.9664419790541
GSE98816_aEC	spearman	Reactome	1e+05	470	207.7	207	14.4638176219842	2.27053140096618	18.1349078683984
GSE98816_aEC	spearman	STRING	20000	135	27.17	27	5.3182646976189	5	20.2754105203297
GSE98816_aEC	spearman	STRING	50000	191	49.97	49	6.86883607978157	3.89795918367347	20.5318628020724
GSE98816_aEC	spearman	STRING	1e+05	259	85.32	84	8.69445428727619	3.08333333333333	19.9759518264614
GSE98816_aEC	spearman	OmniPath	20000	100	8.45	8	3.09895713967382	12.5	29.5421962530389
GSE98816_aEC	spearman	OmniPath	50000	137	16.15	16	4.09822578019496	8.5625	29.4883704514325
GSE98816_aEC	spearman	OmniPath	1e+05	184	32.32	32.5	6.06676656594405	5.66153846153846	25.0017860999399
