dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE84133_mouse_endothelial	pearson	HIPPIE	20000	472	158.95	158.5	12.814429209278	2.97791798107256	24.4294923236491
GSE84133_mouse_endothelial	pearson	HIPPIE	50000	755	347.9	347	18.0238338279786	2.17579250720461	22.5867595033002
GSE84133_mouse_endothelial	pearson	HIPPIE	1e+05	1165	647.25	648	26.7432139981247	1.79783950617284	19.3600514895594
GSE84133_mouse_endothelial	pearson	Reactome	20000	662	199.3	198	13.5180388273364	3.34343434343434	34.2283378461912
GSE84133_mouse_endothelial	pearson	Reactome	50000	1111	441.53	442.5	17.2236946258826	2.51073446327684	38.8691285198454
GSE84133_mouse_endothelial	pearson	Reactome	1e+05	1746	822.56	821	25.4674757923184	2.12667478684531	36.2595809467121
GSE84133_mouse_endothelial	pearson	STRING	20000	367	77.26	77	7.61659538458787	4.76623376623377	38.0406185926965
GSE84133_mouse_endothelial	pearson	STRING	50000	543	163.03	163	12.9906376543519	3.33128834355828	29.2495264751463
GSE84133_mouse_endothelial	pearson	STRING	1e+05	782	288.91	289	17.8071005018456	2.70588235294118	27.6906394698505
GSE84133_mouse_endothelial	pearson	OmniPath	20000	394	58.25	58	7.45271288142307	6.79310344827586	45.0507090964022
GSE84133_mouse_endothelial	pearson	OmniPath	50000	471	102.54	102	9.16891983327867	4.61764705882353	40.1857587043865
GSE84133_mouse_endothelial	pearson	OmniPath	1e+05	574	173.8	175	11.4864874500168	3.28	34.8409382538797
