dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE81547_beta	hamming	HIPPIE	20000	1301	323.35	323.5	18.500545992489	4.02163833075734	52.8443863438902
GSE81547_beta	hamming	HIPPIE	50000	1844	701.19	701.5	25.8393228638176	2.62865288667142	44.2275521701174
GSE81547_beta	hamming	HIPPIE	1e+05	2440	1158.8	1160.5	31.1701100026252	2.10254200775528	41.1034802216641
GSE81547_beta	hamming	Reactome	20000	2063	521.02	519.5	17.7797865026779	3.9711260827719	86.726575696944
GSE81547_beta	hamming	Reactome	50000	3178	1024.39	1025	25.8640169683167	3.10048780487805	83.2666481250056
GSE81547_beta	hamming	Reactome	1e+05	4548	1693.14	1689.5	34.1337298745905	2.69192068659367	83.6375049105074
GSE81547_beta	hamming	STRING	20000	637	104.02	103	8.6549804661066	6.18446601941748	61.5807282393276
GSE81547_beta	hamming	STRING	50000	892	213.54	212	13.4250030566368	4.20754716981132	50.5370462217211
GSE81547_beta	hamming	STRING	1e+05	1168	346.08	346	18.7075742236489	3.3757225433526	43.9351457422514
GSE81547_beta	hamming	OmniPath	20000	1271	151.74	153	11.8829476328243	8.30718954248366	94.1904344430725
GSE81547_beta	hamming	OmniPath	50000	1412	231.68	231.5	14.7085352806121	6.09935205183585	80.2472834637606
GSE81547_beta	hamming	OmniPath	1e+05	1489	321.04	321	17.1681641006212	4.6386292834891	68.0305706046775
