dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE60631_l2_Vend2	weighted_rank	HIPPIE	20000	143	51.95	52	6.84809934554579	2.75	13.2956599204744
GSE60631_l2_Vend2	weighted_rank	HIPPIE	50000	297	153.89	154	11.349271324449	1.92857142857143	12.6096201164658
GSE60631_l2_Vend2	weighted_rank	HIPPIE	1e+05	507	333.46	332.5	16.9261139466014	1.52481203007519	10.2527963918644
GSE60631_l2_Vend2	weighted_rank	Reactome	20000	180	63.71	63.5	7.86540179867154	2.83464566929134	14.7850043744289
GSE60631_l2_Vend2	weighted_rank	Reactome	50000	438	200.71	199.5	14.7527056241329	2.19548872180451	16.0845072114659
GSE60631_l2_Vend2	weighted_rank	Reactome	1e+05	843	427.61	427	22.3637942426882	1.97423887587822	18.5742184663415
GSE60631_l2_Vend2	weighted_rank	STRING	20000	117	18.6	19	4.55272146383597	6.15789473684211	21.6134461072634
GSE60631_l2_Vend2	weighted_rank	STRING	50000	224	52.57	53	6.35046327746125	4.22641509433962	26.9948809259997
GSE60631_l2_Vend2	weighted_rank	STRING	1e+05	377	118.01	117	9.07265288121563	3.22222222222222	28.5462260477553
GSE60631_l2_Vend2	weighted_rank	OmniPath	20000	95	11.75	11	3.38557546247624	8.63636363636364	24.5896158342045
GSE60631_l2_Vend2	weighted_rank	OmniPath	50000	167	29.96	29.5	5.37092810293237	5.66101694915254	25.5151432627036
GSE60631_l2_Vend2	weighted_rank	OmniPath	1e+05	247	61.67	61	7.50630038398048	4.04918032786885	24.6899258648802
