dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE67835_astrocytes	binomial	HIPPIE	20000	9	16.66	17	3.78519177422714	0.529411764705882	-2.02367553796241
GSE67835_astrocytes	binomial	HIPPIE	50000	38	57.02	56	6.55201410933225	0.678571428571429	-2.90292415166036
GSE67835_astrocytes	binomial	HIPPIE	1e+05	97	153.94	154	10.637099171667	0.62987012987013	-5.35296316045125
GSE67835_astrocytes	binomial	Reactome	20000	90	58.77	58	7.56367582060415	1.55172413793103	4.12894480682614
GSE67835_astrocytes	binomial	Reactome	50000	240	166.15	167	14.0168549333373	1.43712574850299	5.26865693846607
GSE67835_astrocytes	binomial	Reactome	1e+05	531	366.09	367	20.358451946466	1.44686648501362	8.10032120485598
GSE67835_astrocytes	binomial	STRING	20000	14	13.47	13	3.58012188720897	1.07692307692308	0.148039652474844
GSE67835_astrocytes	binomial	STRING	50000	30	42.95	44	6.16502844742632	0.681818181818182	-2.10055802830986
GSE67835_astrocytes	binomial	STRING	1e+05	64	99.73	99	10.9441696114803	0.646464646464647	-3.26475203404375
GSE67835_astrocytes	binomial	OmniPath	20000	1	2.1	2	1.67271629333243	0.5	-0.657613012071849
GSE67835_astrocytes	binomial	OmniPath	50000	9	8.85	9	3.2948536547259	1	0.0455255424728353
GSE67835_astrocytes	binomial	OmniPath	1e+05	19	24.72	24	5.19727978578383	0.791666666666667	-1.10057573110572
