dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE98816_aaSMC	MI	HIPPIE	20000	39	40.12	40	6.03237059119339	0.975	-0.185664985774428
GSE98816_aaSMC	MI	HIPPIE	50000	96	99.29	99	8.79657302417805	0.96969696969697	-0.374009286452484
GSE98816_aaSMC	MI	HIPPIE	1e+05	218	201.6	200.5	13.4404785869576	1.08728179551122	1.22019464514562
GSE98816_aaSMC	MI	Reactome	20000	88	42.98	43	6.01005890826438	2.04651162790698	7.49077516330054
GSE98816_aaSMC	MI	Reactome	50000	190	111.29	111.5	10.2978815120569	1.70403587443946	7.64331963888351
GSE98816_aaSMC	MI	Reactome	1e+05	363	221.37	221	15.0579050684518	1.64253393665158	9.40569085514645
GSE98816_aaSMC	MI	STRING	20000	21	11.51	11	3.28293721652985	1.90909090909091	2.89070407810941
GSE98816_aaSMC	MI	STRING	50000	52	31.75	31	5.96517672272443	1.67741935483871	3.39470244407971
GSE98816_aaSMC	MI	STRING	1e+05	102	63.28	62	7.91122460479253	1.64516129032258	4.89431180812941
GSE98816_aaSMC	MI	OmniPath	20000	9	7.26	7	2.37248537797114	1.28571428571429	0.733408102809039
GSE98816_aaSMC	MI	OmniPath	50000	28	19.65	20	3.84648599964364	1.4	2.17081252883114
GSE98816_aaSMC	MI	OmniPath	1e+05	61	39.58	39.5	5.6714418383029	1.54430379746835	3.7768173615635
