dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE84133_mouse_delta	MI	HIPPIE	20000	531	197.52	197	13.7660686640975	2.69543147208122	24.2247811003392
GSE84133_mouse_delta	MI	HIPPIE	50000	818	426.54	426	19.9536938683017	1.92018779342723	19.6184226631777
GSE84133_mouse_delta	MI	HIPPIE	1e+05	1229	750.54	751	23.8930360506398	1.63648468708389	20.0250817428951
GSE84133_mouse_delta	MI	Reactome	20000	818	311	312	16.1439233963204	2.62179487179487	31.4050053108872
GSE84133_mouse_delta	MI	Reactome	50000	1381	617.18	619	23.6785629512085	2.23101777059774	32.2578697691203
GSE84133_mouse_delta	MI	Reactome	1e+05	2121	1044.19	1047.5	29.3373602607785	2.02482100238663	36.704392979746
GSE84133_mouse_delta	MI	STRING	20000	316	80.59	80	7.67403466768349	3.95	30.6761710357326
GSE84133_mouse_delta	MI	STRING	50000	523	174.13	172	12.7085869323927	3.0406976744186	27.4515177695147
GSE84133_mouse_delta	MI	STRING	1e+05	750	304.83	303	18.5782837275844	2.47524752475248	23.9618474196854
GSE84133_mouse_delta	MI	OmniPath	20000	418	73.45	74	8.85389259825384	5.64864864864865	38.9150869153249
GSE84133_mouse_delta	MI	OmniPath	50000	453	124.97	125	11.129590189121	3.624	29.4736818181001
GSE84133_mouse_delta	MI	OmniPath	1e+05	500	183.84	183	13.626118710444	2.73224043715847	23.2024985777993
