dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE84133_human_alpha	kendall	HIPPIE	20000	1328	234.14	235	13.5482825330726	5.65106382978723	80.7379088330782
GSE84133_human_alpha	kendall	HIPPIE	50000	1672	486.6	484	22.2706038979593	3.45454545454545	53.2271152336656
GSE84133_human_alpha	kendall	HIPPIE	1e+05	2083	840.3	837	27.0728534502626	2.48864994026284	45.902069476461
GSE84133_human_alpha	kendall	Reactome	20000	2068	426.8	427	17.6846677873087	4.84309133489461	92.8035527575924
GSE84133_human_alpha	kendall	Reactome	50000	3070	870.29	868	25.943721141476	3.536866359447	84.7877599363858
GSE84133_human_alpha	kendall	Reactome	1e+05	4330	1486.25	1485.5	33.6107771917631	2.9148434870414	84.6082785820528
GSE84133_human_alpha	kendall	STRING	20000	646	63.23	62	7.71441651858533	10.4193548387097	75.5429783439887
GSE84133_human_alpha	kendall	STRING	50000	861	139.36	139	12.2131904186425	6.19424460431655	59.0869359490599
GSE84133_human_alpha	kendall	STRING	1e+05	1131	257	259.5	17.8342537287268	4.35838150289017	49.0068165057106
GSE84133_human_alpha	kendall	OmniPath	20000	1407	140.34	140	11.9968177598743	10.05	105.582999204721
GSE84133_human_alpha	kendall	OmniPath	50000	1485	203.51	203	16.4565513036019	7.31527093596059	77.8711150567444
GSE84133_human_alpha	kendall	OmniPath	1e+05	1553	284.97	284	18.6430884639522	5.46830985915493	68.0160909203339
