dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE87544_OPC	kendall	HIPPIE	20000	149	73.76	73	8.87866583844144	2.04109589041096	8.47424617268934
GSE87544_OPC	kendall	HIPPIE	50000	303	172.56	172.5	13.3449343470574	1.75652173913043	9.77449544581403
GSE87544_OPC	kendall	HIPPIE	1e+05	522	336.77	334	19.2992672703322	1.56287425149701	9.59777370847361
GSE87544_OPC	kendall	Reactome	20000	269	98.21	99	9.12350167579767	2.71717171717172	18.719786116011
GSE87544_OPC	kendall	Reactome	50000	474	215	216	13.1832461783121	2.19444444444444	19.6461475798035
GSE87544_OPC	kendall	Reactome	1e+05	836	417.12	419	17.6058300720316	1.99522673031026	23.7921187632855
GSE87544_OPC	kendall	STRING	20000	88	19.89	20	4.57462257647248	4.4	14.8886599629646
GSE87544_OPC	kendall	STRING	50000	149	43.54	44	6.36978346681749	3.38636363636364	16.5562927765723
GSE87544_OPC	kendall	STRING	1e+05	246	83.71	84.5	9.07688261352971	2.9112426035503	17.8794864833986
GSE87544_OPC	kendall	OmniPath	20000	104	13.56	14	3.80674574030275	7.42857142857143	23.7578252317969
GSE87544_OPC	kendall	OmniPath	50000	148	26.65	27	5.07394811709279	5.48148148148148	23.9162871199262
GSE87544_OPC	kendall	OmniPath	1e+05	208	49.79	49	6.48898834156525	4.24489795918367	24.3813043994216
