dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE87544_Ependy	zi_kendall	HIPPIE	20000	200	86.54	86	8.60046980159112	2.32558139534884	13.1923025854947
GSE87544_Ependy	zi_kendall	HIPPIE	50000	436	215.68	215	12.0946436094828	2.02790697674419	18.216328410641
GSE87544_Ependy	zi_kendall	HIPPIE	1e+05	768	433.49	433.5	19.1546049003598	1.77162629757785	17.4636857163113
GSE87544_Ependy	zi_kendall	Reactome	20000	168	53.67	54.5	6.82842395706167	3.08256880733945	16.7432486206081
GSE87544_Ependy	zi_kendall	Reactome	50000	398	145.25	146.5	11.5508318822376	2.71672354948805	21.8815408774729
GSE87544_Ependy	zi_kendall	Reactome	1e+05	703	285.32	287	14.6231309778706	2.44947735191638	28.5629664831752
GSE87544_Ependy	zi_kendall	STRING	20000	81	18.6	19	4.65800061152526	4.26315789473684	13.3963056693475
GSE87544_Ependy	zi_kendall	STRING	50000	174	48.6	49.5	6.78084050688394	3.51515151515152	18.4932826354924
GSE87544_Ependy	zi_kendall	STRING	1e+05	299	98.09	98.5	8.28299340806087	3.03553299492386	24.2557237585723
GSE87544_Ependy	zi_kendall	OmniPath	20000	100	11.68	12	3.26870684590167	8.33333333333333	27.0198595847579
GSE87544_Ependy	zi_kendall	OmniPath	50000	156	26.59	26	4.73349338184386	6	27.339216422352
GSE87544_Ependy	zi_kendall	OmniPath	1e+05	234	51.41	50	6.95308230465838	4.68	26.260296081591
