dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
E-MTAB-5061_beta	euclidean	HIPPIE	20000	19	13.3	13	3.11237348126292	1.46153846153846	1.83139974502259
E-MTAB-5061_beta	euclidean	HIPPIE	50000	53	35.32	35	5.80817953363612	1.51428571428571	3.04398304109097
E-MTAB-5061_beta	euclidean	HIPPIE	1e+05	91	71.24	71	8.30251270229183	1.28169014084507	2.38000238103164
E-MTAB-5061_beta	euclidean	Reactome	20000	53	29.8	30	5.04124403437697	1.76666666666667	4.60203867176353
E-MTAB-5061_beta	euclidean	Reactome	50000	129	75.18	75	8.31012525887437	1.72	6.47643667494972
E-MTAB-5061_beta	euclidean	Reactome	1e+05	261	153.08	154	12.1835126214889	1.69480519480519	8.8578723848206
E-MTAB-5061_beta	euclidean	STRING	20000	17	16.16	16	3.15178320538348	1.0625	0.266515792889948
E-MTAB-5061_beta	euclidean	STRING	50000	58	45.82	45	6.42969751240368	1.28888888888889	1.89433483869238
E-MTAB-5061_beta	euclidean	STRING	1e+05	111	90.11	90	9.9004081132083	1.23333333333333	2.11001402781874
E-MTAB-5061_beta	euclidean	OmniPath	20000	6	3.95	4	2.37994567461978	1.5	0.861364199133455
E-MTAB-5061_beta	euclidean	OmniPath	50000	11	12.14	12	3.45832329315812	0.916666666666667	-0.329639511220757
E-MTAB-5061_beta	euclidean	OmniPath	1e+05	27	24.38	25	4.8923357913117	1.08	0.535531515365903
