dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE87544_Tany	hamming	HIPPIE	20000	99	73.11	73.5	7.80299735209283	1.3469387755102	3.31795575876443
GSE87544_Tany	hamming	HIPPIE	50000	183	137.13	137.5	10.7934276672464	1.33090909090909	4.24980844029709
GSE87544_Tany	hamming	HIPPIE	1e+05	306	242.95	243	14.7294626754363	1.25925925925926	4.28053632296756
GSE87544_Tany	hamming	Reactome	20000	139	71.61	71	7.6685043910765	1.95774647887324	8.78789351394501
GSE87544_Tany	hamming	Reactome	50000	290	153.91	153	9.59597453481027	1.89542483660131	14.1819884480019
GSE87544_Tany	hamming	Reactome	1e+05	525	294.64	293	14.7727020978806	1.79180887372014	15.5936265737768
GSE87544_Tany	hamming	STRING	20000	61	34.95	35	5.44462481663699	1.74285714285714	4.78453536787323
GSE87544_Tany	hamming	STRING	50000	100	55.9	55	7.28288432150367	1.81818181818182	6.05529321257911
GSE87544_Tany	hamming	STRING	1e+05	150	91.55	92	9.265309471138	1.6304347826087	6.30847789618634
GSE87544_Tany	hamming	OmniPath	20000	33	14.05	14	3.15708278592306	2.35714285714286	6.00237665115881
GSE87544_Tany	hamming	OmniPath	50000	52	23.53	23	4.20306525951687	2.26086956521739	6.77362787445098
GSE87544_Tany	hamming	OmniPath	1e+05	79	41.54	41.5	5.95678036553576	1.90361445783133	6.28863206317509
