dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE98816_FB2	binomial	HIPPIE	20000	26	19.8	20	3.69547908349725	1.3	1.67772563716761
GSE98816_FB2	binomial	HIPPIE	50000	61	50.63	51	7.0031089776995	1.19607843137255	1.48077090232666
GSE98816_FB2	binomial	HIPPIE	1e+05	111	101.81	102	10.4723734683502	1.08823529411765	0.877547007636249
GSE98816_FB2	binomial	Reactome	20000	58	29.27	30	4.72871093118485	1.93333333333333	6.07565157145296
GSE98816_FB2	binomial	Reactome	50000	115	78.64	79	9.03251142408702	1.45569620253165	4.02545851235114
GSE98816_FB2	binomial	Reactome	1e+05	271	156.15	156	12.2708285100572	1.73717948717949	9.35959620867236
GSE98816_FB2	binomial	STRING	20000	22	10.91	11	3.17533104931238	2	3.49254922645043
GSE98816_FB2	binomial	STRING	50000	51	26.64	26	5.21946628333092	1.96153846153846	4.66714385679566
GSE98816_FB2	binomial	STRING	1e+05	101	55.28	55	6.48865365562273	1.83636363636364	7.04614584573818
GSE98816_FB2	binomial	OmniPath	20000	7	3.66	4	1.60315345806352	1.75	2.08339381560793
GSE98816_FB2	binomial	OmniPath	50000	12	9.38	9	2.64682008562285	1.33333333333333	0.989867053764426
GSE98816_FB2	binomial	OmniPath	1e+05	21	17.8	17	4.41073071662117	1.23529411764706	0.725503370210584
