dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE75330_NFOL1	binomial	HIPPIE	20000	39	33.11	33	5.96267006830282	1.18181818181818	0.987812495497759
GSE75330_NFOL1	binomial	HIPPIE	50000	104	103.62	104	10.533045642408	1	0.0360769347158285
GSE75330_NFOL1	binomial	HIPPIE	1e+05	219	218.45	220	14.4581423007203	0.995454545454545	0.0380408484409929
GSE75330_NFOL1	binomial	Reactome	20000	86	36.87	35	6.32879422667828	2.45714285714286	7.76293212266221
GSE75330_NFOL1	binomial	Reactome	50000	231	105.07	104.5	9.97294825864934	2.21052631578947	12.6271586630146
GSE75330_NFOL1	binomial	Reactome	1e+05	480	232.52	232	14.8286373227106	2.06896551724138	16.6893285346575
GSE75330_NFOL1	binomial	STRING	20000	52	16.15	16	3.90641792568345	3.25	9.17720548134333
GSE75330_NFOL1	binomial	STRING	50000	101	43.73	44	6.37839630267197	2.29545454545455	8.97874595468599
GSE75330_NFOL1	binomial	STRING	1e+05	202	89.69	89	8.22007274661216	2.26966292134831	13.6628961156442
GSE75330_NFOL1	binomial	OmniPath	20000	7	6.97	7	2.44311028788876	1	0.0122794292786205
GSE75330_NFOL1	binomial	OmniPath	50000	29	17.22	17	4.01658179213735	1.70588235294118	2.93284205566532
GSE75330_NFOL1	binomial	OmniPath	1e+05	59	34.95	35	6.00399698517411	1.68571428571429	4.00566490279518
