dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
Zheng_cd56_nk	euclidean	HIPPIE	20000	29	27.96	28	4.82610745128133	1.03571428571429	0.215494580362872
Zheng_cd56_nk	euclidean	HIPPIE	50000	87	74.03	73	8.06971517652904	1.19178082191781	1.60724383900482
Zheng_cd56_nk	euclidean	HIPPIE	1e+05	171	145.86	146	11.2546466273744	1.17123287671233	2.23374405544218
Zheng_cd56_nk	euclidean	Reactome	20000	69	59.93	59	6.76780106926403	1.16949152542373	1.34016941502483
Zheng_cd56_nk	euclidean	Reactome	50000	178	143.2	143.5	10.2543412831598	1.2404181184669	3.39368459065726
Zheng_cd56_nk	euclidean	Reactome	1e+05	380	282.47	283	15.4124801850496	1.34275618374558	6.32798867080499
Zheng_cd56_nk	euclidean	STRING	20000	27	20.77	20	4.55461803607563	1.35	1.36784247343119
Zheng_cd56_nk	euclidean	STRING	50000	74	48.1	48	6.70217814737805	1.54166666666667	3.864415333414
Zheng_cd56_nk	euclidean	STRING	1e+05	144	100.43	101	10.0596754772244	1.42574257425743	4.33115363399589
Zheng_cd56_nk	euclidean	OmniPath	20000	6	5.5	5	2.24058073280166	1.2	0.223156431134169
Zheng_cd56_nk	euclidean	OmniPath	50000	18	10.42	10	3.22609311205935	1.8	2.3495912041923
Zheng_cd56_nk	euclidean	OmniPath	1e+05	22	18.69	19	4.65082810047867	1.15789473684211	0.711701212878483
