dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE60768_mESCs	kendall	HIPPIE	20000	364	234.62	234.5	14.6685811422671	1.55223880597015	8.82021231264117
GSE60768_mESCs	kendall	HIPPIE	50000	588	490.04	491	21.4367380301607	1.19755600814664	4.56972510753147
GSE60768_mESCs	kendall	HIPPIE	1e+05	945	888.64	887.5	29.6339690425046	1.06478873239437	1.90187146106422
GSE60768_mESCs	kendall	Reactome	20000	906	208.28	208.5	12.8401831385032	4.34532374100719	54.3387888220831
GSE60768_mESCs	kendall	Reactome	50000	1478	478.97	478	20.6047238871247	3.09205020920502	48.4854834975132
GSE60768_mESCs	kendall	Reactome	1e+05	2257	876.97	872.5	26.5567640568597	2.58681948424069	51.9652920455695
GSE60768_mESCs	kendall	STRING	20000	202	96.22	97.5	8.0936188856819	2.07179487179487	13.0695553489838
GSE60768_mESCs	kendall	STRING	50000	335	199.29	199	13.0239057587239	1.68341708542714	10.4200692568047
GSE60768_mESCs	kendall	STRING	1e+05	504	354.56	355	17.64825799055	1.41971830985916	8.46769126335416
GSE60768_mESCs	kendall	OmniPath	20000	235	55.72	56.5	6.41664502160851	4.15929203539823	27.9398345079495
GSE60768_mESCs	kendall	OmniPath	50000	286	101.72	102	9.10331275032903	2.80392156862745	20.2431801536577
GSE60768_mESCs	kendall	OmniPath	1e+05	359	162.67	162	12.3771172048676	2.21604938271605	15.8623366613017
