dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE71585_l2_Ndnf-Cxcl14	cosine	HIPPIE	20000	105	67.16	66	8.64066028154157	1.59090909090909	4.37929495745075
GSE71585_l2_Ndnf-Cxcl14	cosine	HIPPIE	50000	300	181.16	181	14.5051157816263	1.65745856353591	8.1929714860005
GSE71585_l2_Ndnf-Cxcl14	cosine	HIPPIE	1e+05	580	337.43	338.5	17.5512266111391	1.71344165435746	13.8206864610848
GSE71585_l2_Ndnf-Cxcl14	cosine	Reactome	20000	209	111.5	111	8.29810736605558	1.88288288288288	11.7496672071074
GSE71585_l2_Ndnf-Cxcl14	cosine	Reactome	50000	580	281.76	281.5	15.1398330722153	2.06039076376554	19.6990282903007
GSE71585_l2_Ndnf-Cxcl14	cosine	Reactome	1e+05	1068	537.5	539	21.5507388141183	1.98144712430427	24.6163254343958
GSE71585_l2_Ndnf-Cxcl14	cosine	STRING	20000	132	45.19	45	6.17537468703337	2.93333333333333	14.0574466165232
GSE71585_l2_Ndnf-Cxcl14	cosine	STRING	50000	281	98.87	98	8.8985925569693	2.86734693877551	20.4672816329092
GSE71585_l2_Ndnf-Cxcl14	cosine	STRING	1e+05	471	169.34	168	11.5873668582241	2.80357142857143	26.033524586813
GSE71585_l2_Ndnf-Cxcl14	cosine	OmniPath	20000	24	12.68	13	3.60100995934095	1.84615384615385	3.14356253601469
GSE71585_l2_Ndnf-Cxcl14	cosine	OmniPath	50000	105	30.36	30	5.18451462715575	3.5	14.3967189539878
GSE71585_l2_Ndnf-Cxcl14	cosine	OmniPath	1e+05	216	55.69	56	7.35629325849986	3.85714285714286	21.7922252915582
