dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE67835_astrocytes	euclidean	HIPPIE	20000	16	34.96	35	4.93374281674858	0.457142857142857	-3.84292426748238
GSE67835_astrocytes	euclidean	HIPPIE	50000	48	97.71	98	8.52008322622603	0.489795918367347	-5.8344500493828
GSE67835_astrocytes	euclidean	HIPPIE	1e+05	130	225.76	226.5	12.6723432256344	0.573951434878587	-7.55661350824925
GSE67835_astrocytes	euclidean	Reactome	20000	70	75.67	76.5	8.52453973993774	0.915032679738562	-0.665138549760742
GSE67835_astrocytes	euclidean	Reactome	50000	240	199.45	199	13.0394699960458	1.20603015075377	3.10978897242732
GSE67835_astrocytes	euclidean	Reactome	1e+05	528	410.14	409	19.4354772974007	1.29095354523227	6.06416802615713
GSE67835_astrocytes	euclidean	STRING	20000	13	24.39	24.5	4.98866391699899	0.530612244897959	-2.28317645556124
GSE67835_astrocytes	euclidean	STRING	50000	29	59.06	59	7.56763443283903	0.491525423728814	-3.97217918846046
GSE67835_astrocytes	euclidean	STRING	1e+05	63	117.14	117	9.77630613351288	0.538461538461538	-5.53787895557093
GSE67835_astrocytes	euclidean	OmniPath	20000	10	9.62	9	3.03108474765631	1.11111111111111	0.125367659315307
GSE67835_astrocytes	euclidean	OmniPath	50000	19	24.04	24	4.21857364951279	0.791666666666667	-1.19471660772879
GSE67835_astrocytes	euclidean	OmniPath	1e+05	45	56.65	56	7.08872343937891	0.803571428571429	-1.64345528495053
