dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE84133_human_alpha	euclidean	HIPPIE	20000	41	47.7	48	7.17247826378334	0.854166666666667	-0.934126218803748
GSE84133_human_alpha	euclidean	HIPPIE	50000	109	109.4	110	10.5533756388057	0.990909090909091	-0.0379025644201625
GSE84133_human_alpha	euclidean	HIPPIE	1e+05	223	208.87	209	14.0415365069051	1.06698564593301	1.00630012912415
GSE84133_human_alpha	euclidean	Reactome	20000	110	77.3	77	8.31391677377228	1.42857142857143	3.93316422208578
GSE84133_human_alpha	euclidean	Reactome	50000	260	166.48	165.5	12.7124213494384	1.57099697885196	7.35658435394227
GSE84133_human_alpha	euclidean	Reactome	1e+05	480	303.82	304	17.3003065308279	1.57894736842105	10.1836345897144
GSE84133_human_alpha	euclidean	STRING	20000	28	17.99	18	4.11328225497484	1.55555555555556	2.43357965233077
GSE84133_human_alpha	euclidean	STRING	50000	61	45.49	45	6.20930386963422	1.35555555555556	2.49786454740113
GSE84133_human_alpha	euclidean	STRING	1e+05	133	88.5	88	8.33212112395412	1.51136363636364	5.34077689678159
GSE84133_human_alpha	euclidean	OmniPath	20000	9	7.52	7	2.55240033590882	1.28571428571429	0.579846342745846
GSE84133_human_alpha	euclidean	OmniPath	50000	20	17.06	17	4.34106536288599	1.17647058823529	0.677253105916253
GSE84133_human_alpha	euclidean	OmniPath	1e+05	36	29.24	29	5.60144281557543	1.24137931034483	1.20683192216175
