dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE84133_mouse_alpha	zi_kendall	HIPPIE	20000	556	204.26	204	14.2003129855961	2.72549019607843	24.7698765764377
GSE84133_mouse_alpha	zi_kendall	HIPPIE	50000	986	484.7	485	21.6041054833884	2.03298969072165	23.2039229944259
GSE84133_mouse_alpha	zi_kendall	HIPPIE	1e+05	1524	871.54	875	28.7016770002427	1.74171428571429	22.7324696042842
GSE84133_mouse_alpha	zi_kendall	Reactome	20000	921	298.42	298.5	14.4566087085988	3.08542713567839	43.0654251318076
GSE84133_mouse_alpha	zi_kendall	Reactome	50000	1520	670.19	672	22.1074945014426	2.26190476190476	38.4399055236471
GSE84133_mouse_alpha	zi_kendall	Reactome	1e+05	2299	1158.22	1161	29.4267040133772	1.9801894918174	38.7668289143565
GSE84133_mouse_alpha	zi_kendall	STRING	20000	293	70.33	71	7.98996213692499	4.12676056338028	27.8687177966649
GSE84133_mouse_alpha	zi_kendall	STRING	50000	511	177.75	177	13.378993786809	2.88700564971751	24.9084501652558
GSE84133_mouse_alpha	zi_kendall	STRING	1e+05	763	339.7	341	17.1372946723475	2.2375366568915	24.700514759954
GSE84133_mouse_alpha	zi_kendall	OmniPath	20000	419	62.31	62.5	7.81179501869714	6.704	45.6604402888556
GSE84133_mouse_alpha	zi_kendall	OmniPath	50000	461	115	116	10.6068397982175	3.97413793103448	32.6204606256188
GSE84133_mouse_alpha	zi_kendall	OmniPath	1e+05	508	182.79	182	12.1366753639079	2.79120879120879	26.7956413308303
