dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE71585_l2_L5a-Batf3	canberra	HIPPIE	20000	200	95.68	96	8.80183635568869	2.08333333333333	11.8520722022487
GSE71585_l2_L5a-Batf3	canberra	HIPPIE	50000	396	211.16	212.5	12.5567157772688	1.86352941176471	14.720409642035
GSE71585_l2_L5a-Batf3	canberra	HIPPIE	1e+05	650	388.49	388	19.3330694861829	1.67525773195876	13.526563910966
GSE71585_l2_L5a-Batf3	canberra	Reactome	20000	341	101.83	101	9.51241081934331	3.37623762376238	25.1429426821697
GSE71585_l2_L5a-Batf3	canberra	Reactome	50000	640	237.53	237	13.8822283019068	2.70042194092827	28.9917433460389
GSE71585_l2_L5a-Batf3	canberra	Reactome	1e+05	1032	459.57	459	17.8151308973268	2.2483660130719	32.1316752202979
GSE71585_l2_L5a-Batf3	canberra	STRING	20000	183	31.12	31	4.63251573340038	5.90322580645161	32.7856414830817
GSE71585_l2_L5a-Batf3	canberra	STRING	50000	291	58.22	59	5.96721683598617	4.93220338983051	39.0098108378074
GSE71585_l2_L5a-Batf3	canberra	STRING	1e+05	424	98.17	98	9.10883132354574	4.3265306122449	35.7707798538052
GSE71585_l2_L5a-Batf3	canberra	OmniPath	20000	109	16.1	16	3.23647145433842	6.8125	28.7040999158109
GSE71585_l2_L5a-Batf3	canberra	OmniPath	50000	185	32.91	33	5.04343758028813	5.60606060606061	30.1560190998361
GSE71585_l2_L5a-Batf3	canberra	OmniPath	1e+05	264	56.98	57	6.75992349487519	4.63157894736842	30.6246069436947
