dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE75330_PPR	cosine	HIPPIE	20000	223	132.91	133	10.963755715718	1.67669172932331	8.21707472657786
GSE75330_PPR	cosine	HIPPIE	50000	475	309.55	310	16.0739295793285	1.53225806451613	10.2930648777243
GSE75330_PPR	cosine	HIPPIE	1e+05	801	594.91	593	23.5140598387648	1.35075885328836	8.76454348645675
GSE75330_PPR	cosine	Reactome	20000	438	137.94	139	11.0406228780515	3.15107913669065	27.1778144507148
GSE75330_PPR	cosine	Reactome	50000	943	365.62	365	18.5933516955047	2.58356164383562	31.0530349479482
GSE75330_PPR	cosine	Reactome	1e+05	1576	742.23	741.5	27.1564323537135	2.1254214430209	30.7024865836615
GSE75330_PPR	cosine	STRING	20000	190	72.43	73	7.37077905233794	2.6027397260274	15.9508240804895
GSE75330_PPR	cosine	STRING	50000	330	154.9	155	10.9834586372583	2.12903225806452	15.9421549971539
GSE75330_PPR	cosine	STRING	1e+05	533	278.65	279.5	14.8510279207545	1.90697674418605	17.1267606092466
GSE75330_PPR	cosine	OmniPath	20000	145	22.52	23	4.2318656487047	6.30434782608696	28.9423176838067
GSE75330_PPR	cosine	OmniPath	50000	212	48.41	48	6.10198676041193	4.41666666666667	26.8093010396759
GSE75330_PPR	cosine	OmniPath	1e+05	308	89.77	89	7.77441413558058	3.46067415730337	28.070282363946
