dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE60768_NSCs	manhattan	HIPPIE	20000	29	41.35	42	6.28510344008158	0.69047619047619	-1.96496368241788
GSE60768_NSCs	manhattan	HIPPIE	50000	93	113.99	113	11.0832433352464	0.823008849557522	-1.89384996477057
GSE60768_NSCs	manhattan	HIPPIE	1e+05	202	234.75	234	14.3522602309662	0.863247863247863	-2.28187055369433
GSE60768_NSCs	manhattan	Reactome	20000	58	43.07	43	6.57398453962836	1.34883720930233	2.27107318400296
GSE60768_NSCs	manhattan	Reactome	50000	200	124.97	125	11.3479896319511	1.6	6.61174379193543
GSE60768_NSCs	manhattan	Reactome	1e+05	446	254.35	254	14.6448701674758	1.75590551181102	13.0864936191533
GSE60768_NSCs	manhattan	STRING	20000	7	12.78	12	4.13797393452741	0.583333333333333	-1.39681885179881
GSE60768_NSCs	manhattan	STRING	50000	41	32.57	33	5.88656233820862	1.24242424242424	1.432075210566
GSE60768_NSCs	manhattan	STRING	1e+05	81	66.59	66.5	7.85743551862139	1.21804511278195	1.83393169003419
GSE60768_NSCs	manhattan	OmniPath	20000	5	6.45	6	2.38841902825812	0.833333333333333	-0.607096151405848
GSE60768_NSCs	manhattan	OmniPath	50000	19	20.23	20	4.11171030304442	0.95	-0.29914558890233
GSE60768_NSCs	manhattan	OmniPath	1e+05	35	41.91	42.5	5.92903317105195	0.823529411764706	-1.16545139833886
