dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE63472_c30	euclidean	HIPPIE	20000	82	134.03	135	11.6960279884699	0.607407407407407	-4.44851876648141
GSE63472_c30	euclidean	HIPPIE	50000	201	341.25	340	17.5357499198787	0.591176470588235	-7.99794708756717
GSE63472_c30	euclidean	HIPPIE	1e+05	438	669.86	668.5	20.239984429267	0.655198204936425	-11.4555424096439
GSE63472_c30	euclidean	Reactome	20000	311	179.34	178.5	10.5698446611867	1.74229691876751	12.4561906272347
GSE63472_c30	euclidean	Reactome	50000	852	484.63	485	18.6929765884777	1.75670103092784	19.6528358263952
GSE63472_c30	euclidean	Reactome	1e+05	1670	936.57	936.5	26.5935569777206	1.78323545114789	27.5792366028527
GSE63472_c30	euclidean	STRING	20000	55	48.52	48	6.53116847249875	1.14583333333333	0.992165494931847
GSE63472_c30	euclidean	STRING	50000	119	101.21	101	9.2444851154894	1.17821782178218	1.92439057208198
GSE63472_c30	euclidean	STRING	1e+05	198	188.72	189	13.4878021960884	1.04761904761905	0.688029069902231
GSE63472_c30	euclidean	OmniPath	20000	21	14.28	14	3.67651569788131	1.5	1.8278175730006
GSE63472_c30	euclidean	OmniPath	50000	55	36.73	37	5.32737356404721	1.48648648648649	3.429457270145
GSE63472_c30	euclidean	OmniPath	1e+05	96	80.62	81	7.29712825761483	1.18518518518519	2.10767845336285
