dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
Zheng_cd56_nk	zi_kendall	HIPPIE	20000	1513	223.07	225	12.8088156195551	6.72444444444444	100.706422694592
Zheng_cd56_nk	zi_kendall	HIPPIE	50000	1832	465.84	467	18.5121963618965	3.92291220556745	73.7978343192143
Zheng_cd56_nk	zi_kendall	HIPPIE	1e+05	2130	674.42	672	22.5846018876633	3.16964285714286	64.4501066363762
Zheng_cd56_nk	zi_kendall	Reactome	20000	1851	480.28	482	19.6103868581747	3.8402489626556	69.8976521938732
Zheng_cd56_nk	zi_kendall	Reactome	50000	2788	945.75	944	27.2624265059055	2.95338983050847	67.5746892742998
Zheng_cd56_nk	zi_kendall	Reactome	1e+05	3491	1319.54	1320	34.6221800806268	2.64469696969697	62.7187541322697
Zheng_cd56_nk	zi_kendall	STRING	20000	638	75.38	75.5	7.96302059332368	8.45033112582781	70.6540933062147
Zheng_cd56_nk	zi_kendall	STRING	50000	850	159.16	158	12.4889607819923	5.37974683544304	55.3160516763024
Zheng_cd56_nk	zi_kendall	STRING	1e+05	1067	248.18	247.5	15.7738948131322	4.31111111111111	51.9098174357237
Zheng_cd56_nk	zi_kendall	OmniPath	20000	1468	133.28	132	9.72560922243305	11.1212121212121	137.237675242117
Zheng_cd56_nk	zi_kendall	OmniPath	50000	1509	183.67	183	11.1772270282214	8.24590163934426	118.574132622847
Zheng_cd56_nk	zi_kendall	OmniPath	1e+05	1579	209.46	210	12.5137661570905	7.51904761904762	109.442671599229
