dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
Zheng_cytotoxic_t	euclidean	HIPPIE	20000	22	29.35	29	5.5874589009403	0.758620689655172	-1.31544591742108
Zheng_cytotoxic_t	euclidean	HIPPIE	50000	83	77.89	78.5	8.40622064036779	1.05732484076433	0.607883163982289
Zheng_cytotoxic_t	euclidean	HIPPIE	1e+05	192	175.55	176	13.1167061337052	1.09090909090909	1.25412583253119
Zheng_cytotoxic_t	euclidean	Reactome	20000	95	65.22	65.5	7.63640933127262	1.45038167938931	3.89973856928347
Zheng_cytotoxic_t	euclidean	Reactome	50000	229	152.88	154	11.5690985130234	1.48701298701299	6.5795964927009
Zheng_cytotoxic_t	euclidean	Reactome	1e+05	450	300.55	298.5	16.4454255099107	1.50753768844221	9.08763351303593
Zheng_cytotoxic_t	euclidean	STRING	20000	17	14.38	14	3.87110508065262	1.21428571428571	0.676809320701338
Zheng_cytotoxic_t	euclidean	STRING	50000	47	34.79	34	5.65738098380864	1.38235294117647	2.15824248622196
Zheng_cytotoxic_t	euclidean	STRING	1e+05	113	72.51	72	8.28348118885174	1.56944444444444	4.88804152226399
Zheng_cytotoxic_t	euclidean	OmniPath	20000	2	3.23	3	1.86328156267865	0.666666666666667	-0.660125675387329
Zheng_cytotoxic_t	euclidean	OmniPath	50000	11	8.16	8	2.93608686189732	1.375	0.967273835408524
Zheng_cytotoxic_t	euclidean	OmniPath	1e+05	22	20.78	21	4.43944668496952	1.04761904761905	0.274809021613101
