dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
E-MTAB-5061_gamma	MI	HIPPIE	20000	40	23.65	23	5.41299409296787	1.73913043478261	3.02050948498921
E-MTAB-5061_gamma	MI	HIPPIE	50000	89	57.95	58	7.27438428093173	1.53448275862069	4.26840249303175
E-MTAB-5061_gamma	MI	HIPPIE	1e+05	175	121.36	121	9.89492268537228	1.44628099173554	5.42096201310358
E-MTAB-5061_gamma	MI	Reactome	20000	100	38.96	39	5.87911901597853	2.56410256410256	10.3825079632004
E-MTAB-5061_gamma	MI	Reactome	50000	210	96.44	96	8.53551108574932	2.1875	13.3044171414172
E-MTAB-5061_gamma	MI	Reactome	1e+05	378	198.23	198	13.4651476791085	1.90909090909091	13.3507633398568
E-MTAB-5061_gamma	MI	STRING	20000	49	13.25	13	3.77759209288166	3.76923076923077	9.46370045282704
E-MTAB-5061_gamma	MI	STRING	50000	83	34.81	35	6.30647414659064	2.37142857142857	7.64135377072022
E-MTAB-5061_gamma	MI	STRING	1e+05	135	69.94	69	8.64895626329816	1.95652173913043	7.52229494743569
E-MTAB-5061_gamma	MI	OmniPath	20000	32	6.16	6	1.9731531449265	5.33333333333333	13.095790393382
E-MTAB-5061_gamma	MI	OmniPath	50000	60	14.06	14	3.14568808615119	4.28571428571429	14.6041179995721
E-MTAB-5061_gamma	MI	OmniPath	1e+05	112	29.18	29	4.41388992187438	3.86206896551724	18.7634946647763
