dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE67835_astrocytes	weighted_rank	HIPPIE	20000	49	66.54	66	7.48118177884222	0.742424242424242	-2.3445493664658
GSE67835_astrocytes	weighted_rank	HIPPIE	50000	137	195.38	195.5	13.3566311605732	0.70076726342711	-4.37086262981709
GSE67835_astrocytes	weighted_rank	HIPPIE	1e+05	277	441.7	438.5	18.3762582885328	0.63169897377423	-8.96265155909225
GSE67835_astrocytes	weighted_rank	Reactome	20000	201	105.16	104.5	9.64806988600583	1.92344497607656	9.93359305357151
GSE67835_astrocytes	weighted_rank	Reactome	50000	507	301.27	299	16.1538405853396	1.69565217391304	12.7356710568699
GSE67835_astrocytes	weighted_rank	Reactome	1e+05	1068	664.7	665	26.6202247104784	1.60601503759399	15.1501350715966
GSE67835_astrocytes	weighted_rank	STRING	20000	75	53.88	53.5	6.99535199221236	1.4018691588785	3.01914757449118
GSE67835_astrocytes	weighted_rank	STRING	50000	152	144.08	143.5	10.9946543484743	1.05923344947735	0.720350067312398
GSE67835_astrocytes	weighted_rank	STRING	1e+05	262	290.07	288	15.6587697699107	0.909722222222222	-1.79260570354244
GSE67835_astrocytes	weighted_rank	OmniPath	20000	9	8.75	9	2.82619421437624	1	0.0884581812277103
GSE67835_astrocytes	weighted_rank	OmniPath	50000	30	27.63	27	5.00636968009129	1.11111111111111	0.473396922609356
GSE67835_astrocytes	weighted_rank	OmniPath	1e+05	58	69.35	70	7.46354777934364	0.828571428571429	-1.52072450469368
