dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
E-MTAB-5061_beta	cosine	HIPPIE	20000	997	237.22	236	14.6553537637068	4.22457627118644	51.8431702332261
E-MTAB-5061_beta	cosine	HIPPIE	50000	1437	500.66	504	20.2216106023614	2.85119047619048	46.3039279319649
E-MTAB-5061_beta	cosine	HIPPIE	1e+05	1993	901.2	899	27.9743749986601	2.21690767519466	39.0285752604766
E-MTAB-5061_beta	cosine	Reactome	20000	1316	325.42	324	14.4768571844649	4.06172839506173	68.4250723328947
E-MTAB-5061_beta	cosine	Reactome	50000	2224	744.83	742.5	21.2721922146299	2.9952861952862	69.5353814536662
E-MTAB-5061_beta	cosine	Reactome	1e+05	3413	1340.17	1338	32.0116945171384	2.550822122571	64.7522735446027
E-MTAB-5061_beta	cosine	STRING	20000	492	86.09	85	10.0051451410227	5.78823529411765	40.5701260979919
E-MTAB-5061_beta	cosine	STRING	50000	725	189.21	188.5	13.5834829885788	3.84615384615385	39.4442279973774
E-MTAB-5061_beta	cosine	STRING	1e+05	1007	333.88	334	17.8140110558793	3.01497005988024	37.7859875515147
E-MTAB-5061_beta	cosine	OmniPath	20000	902	79.86	78	7.77332917511194	11.5641025641026	105.764207520282
E-MTAB-5061_beta	cosine	OmniPath	50000	1047	125.06	125	9.57882766281654	8.376	96.2476862986921
E-MTAB-5061_beta	cosine	OmniPath	1e+05	1179	187.7	187	11.5500666839651	6.3048128342246	85.826344308143
