dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE60631_l2_Oligo1	spearman	HIPPIE	20000	136	106.59	107	8.59891348551159	1.27102803738318	3.42019954608838
GSE60631_l2_Oligo1	spearman	HIPPIE	50000	295	228.51	228	12.2445576448964	1.29385964912281	5.43016758369488
GSE60631_l2_Oligo1	spearman	HIPPIE	1e+05	509	426.3	428.5	18.9648798220992	1.18786464410735	4.36069201470141
GSE60631_l2_Oligo1	spearman	Reactome	20000	285	120.4	121	9.69952617815984	2.35537190082645	16.9699011040998
GSE60631_l2_Oligo1	spearman	Reactome	50000	595	291.48	291.5	15.5202572091568	2.04116638078902	19.5563769278853
GSE60631_l2_Oligo1	spearman	Reactome	1e+05	978	541.29	541	19.0360078787438	1.80776340110906	22.9412596791181
GSE60631_l2_Oligo1	spearman	STRING	20000	174	70.68	71	6.93968240766045	2.45070422535211	14.8882893957725
GSE60631_l2_Oligo1	spearman	STRING	50000	287	126.28	127	9.11994152028034	2.25984251968504	17.6229200201121
GSE60631_l2_Oligo1	spearman	STRING	1e+05	424	207.42	207	11.9664345381386	2.04830917874396	18.0989583246147
GSE60631_l2_Oligo1	spearman	OmniPath	20000	39	22.76	23	4.31843593085377	1.69565217391304	3.76062080346513
GSE60631_l2_Oligo1	spearman	OmniPath	50000	95	45.36	46	5.86122337007722	2.06521739130435	8.4692216736565
GSE60631_l2_Oligo1	spearman	OmniPath	1e+05	152	80.16	80	8.06378611228289	1.9	8.90896645814701
