dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE71585_l2_Astro-Gja1	jaccard	HIPPIE	20000	13	16.78	17	3.77011105588912	0.764705882352941	-1.00262298483103
GSE71585_l2_Astro-Gja1	jaccard	HIPPIE	50000	44	44.67	44	6.24912923227038	1	-0.107214937489232
GSE71585_l2_Astro-Gja1	jaccard	HIPPIE	1e+05	81	83.15	84	9.16556467205244	0.964285714285714	-0.234573654425872
GSE71585_l2_Astro-Gja1	jaccard	Reactome	20000	94	63.18	63	7.04871934782798	1.49206349206349	4.37242546896083
GSE71585_l2_Astro-Gja1	jaccard	Reactome	50000	186	136.65	136.5	10.1437894618562	1.36263736263736	4.86504576870127
GSE71585_l2_Astro-Gja1	jaccard	Reactome	1e+05	291	227.47	226	14.5646971832718	1.28761061946903	4.36191698327702
GSE71585_l2_Astro-Gja1	jaccard	STRING	20000	48	42.24	43	5.78070632851779	1.11627906976744	0.996418027946577
GSE71585_l2_Astro-Gja1	jaccard	STRING	50000	69	65.99	65.5	6.78306715284465	1.05343511450382	0.443752056728155
GSE71585_l2_Astro-Gja1	jaccard	STRING	1e+05	112	100.11	101.5	8.79266797400027	1.10344827586207	1.35226304861715
GSE71585_l2_Astro-Gja1	jaccard	OmniPath	20000	9	5.29	5	2.27988569623102	1.8	1.62727456298935
GSE71585_l2_Astro-Gja1	jaccard	OmniPath	50000	12	9.87	10	3.12905898011049	1.2	0.680715836147259
GSE71585_l2_Astro-Gja1	jaccard	OmniPath	1e+05	26	14.89	15	3.71699618052812	1.73333333333333	2.98897267051307
