dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE60631_l2_CA1Pyr2	euclidean	HIPPIE	20000	12	15.38	15.5	3.85279643947619	0.774193548387097	-0.877284863889547
GSE60631_l2_CA1Pyr2	euclidean	HIPPIE	50000	36	39.08	39	5.98428919519413	0.923076923076923	-0.51468100881112
GSE60631_l2_CA1Pyr2	euclidean	HIPPIE	1e+05	76	78.96	79	8.0615310474055	0.962025316455696	-0.367175910207855
GSE60631_l2_CA1Pyr2	euclidean	Reactome	20000	71	32.16	32	5.61333189375926	2.21875	6.91924167947047
GSE60631_l2_CA1Pyr2	euclidean	Reactome	50000	155	76.7	76	7.62571407485982	2.03947368421053	10.2678908796406
GSE60631_l2_CA1Pyr2	euclidean	Reactome	1e+05	264	147.15	148	11.5307012235627	1.78378378378378	10.1338156053528
GSE60631_l2_CA1Pyr2	euclidean	STRING	20000	14	6.78	7	2.31193652703756	2	3.12292310604715
GSE60631_l2_CA1Pyr2	euclidean	STRING	50000	38	18.36	18	4.33337995312918	2.11111111111111	4.53225893238782
GSE60631_l2_CA1Pyr2	euclidean	STRING	1e+05	62	37.76	38	5.6944417344167	1.63157894736842	4.2567825136388
GSE60631_l2_CA1Pyr2	euclidean	OmniPath	20000	4	2.42	2	1.67078279603159	2	0.945664513515928
GSE60631_l2_CA1Pyr2	euclidean	OmniPath	50000	9	6.08	6	2.47280154374496	1.5	1.18084688493755
GSE60631_l2_CA1Pyr2	euclidean	OmniPath	1e+05	15	11.54	12	3.16999824745833	1.25	1.09148325327126
