dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE98816_aEC	manhattan	HIPPIE	20000	40	13.33	13	3.49618840072061	3.07692307692308	7.62830744318669
GSE98816_aEC	manhattan	HIPPIE	50000	68	31.01	30.5	5.51672388508274	2.22950819672131	6.70506640726051
GSE98816_aEC	manhattan	HIPPIE	1e+05	107	59.33	60	7.53584699280644	1.78333333333333	6.32576537786725
GSE98816_aEC	manhattan	Reactome	20000	100	39.86	39	5.81016177037953	2.56410256410256	10.35083055804
GSE98816_aEC	manhattan	Reactome	50000	192	93.04	93	9.04525100019705	2.06451612903226	10.9405476971114
GSE98816_aEC	manhattan	Reactome	1e+05	321	161.66	163	11.7242905925685	1.96932515337423	13.5905877410612
GSE98816_aEC	manhattan	STRING	20000	63	17	17	3.98481967958249	3.70588235294118	11.5438096824546
GSE98816_aEC	manhattan	STRING	50000	104	38.82	39	5.10373204704957	2.66666666666667	12.7710466378579
GSE98816_aEC	manhattan	STRING	1e+05	161	72.45	72	8.67292897294201	2.23611111111111	10.2099302641887
GSE98816_aEC	manhattan	OmniPath	20000	14	2.39	2	1.41346340167646	7	8.21386672355986
GSE98816_aEC	manhattan	OmniPath	50000	17	5.42	5	2.49921199702238	3.4	4.63346047225953
GSE98816_aEC	manhattan	OmniPath	1e+05	27	9.81	10	3.27122440240793	2.7	5.25491311062199
