dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE67835_oligodendrocytes	manhattan	HIPPIE	20000	38	60.69	60	7.57013670266064	0.633333333333333	-2.99730386533512
GSE67835_oligodendrocytes	manhattan	HIPPIE	50000	65	138.65	139	10.1378130050447	0.467625899280576	-7.26488049871814
GSE67835_oligodendrocytes	manhattan	HIPPIE	1e+05	130	259.79	258.5	13.6472848522475	0.502901353965184	-9.51031662379537
GSE67835_oligodendrocytes	manhattan	Reactome	20000	156	122.06	122	10.5818789265499	1.27868852459016	3.20736990430353
GSE67835_oligodendrocytes	manhattan	Reactome	50000	365	281.57	280.5	16.9576150171746	1.30124777183601	4.91991355597484
GSE67835_oligodendrocytes	manhattan	Reactome	1e+05	746	568.72	571	21.0329611454368	1.30647985989492	8.42867529560675
GSE67835_oligodendrocytes	manhattan	STRING	20000	30	41.33	42	5.65338014560378	0.714285714285714	-2.00411076350677
GSE67835_oligodendrocytes	manhattan	STRING	50000	56	94.72	96	9.72976273237343	0.583333333333333	-3.97954205719412
GSE67835_oligodendrocytes	manhattan	STRING	1e+05	105	176.86	177	12.8668550779108	0.593220338983051	-5.58489231167029
GSE67835_oligodendrocytes	manhattan	OmniPath	20000	7	17.15	18	4.1178963934357	0.388888888888889	-2.46485074665308
GSE67835_oligodendrocytes	manhattan	OmniPath	50000	20	33.41	33.5	5.74912378040552	0.597014925373134	-2.33252935790054
GSE67835_oligodendrocytes	manhattan	OmniPath	1e+05	41	61.61	62	6.8044771357474	0.661290322580645	-3.02888812598475
