dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE60631_l2_CA1Pyr1	pearson	HIPPIE	20000	175	126.98	127	11.8824035931925	1.37795275590551	4.04126990161408
GSE60631_l2_CA1Pyr1	pearson	HIPPIE	50000	400	272.46	272.5	14.6814113212538	1.46788990825688	8.68717572236157
GSE60631_l2_CA1Pyr1	pearson	HIPPIE	1e+05	693	504.41	504	18.3655887050987	1.375	10.2686607561697
GSE60631_l2_CA1Pyr1	pearson	Reactome	20000	308	131.25	130	11.2872279657813	2.36923076923077	15.6592921252092
GSE60631_l2_CA1Pyr1	pearson	Reactome	50000	674	295.93	295	17.2464342676825	2.28474576271186	21.9216328507077
GSE60631_l2_CA1Pyr1	pearson	Reactome	1e+05	1284	563.88	564.5	23.1688052206741	2.27457927369353	31.0814473660221
GSE60631_l2_CA1Pyr1	pearson	STRING	20000	234	78.47	78	7.40386876756151	3	21.0065851898162
GSE60631_l2_CA1Pyr1	pearson	STRING	50000	430	143.85	143.5	10.5661695705653	2.99651567944251	27.0817156670609
GSE60631_l2_CA1Pyr1	pearson	STRING	1e+05	675	235.97	238	13.1651936268451	2.83613445378151	33.347781464055
GSE60631_l2_CA1Pyr1	pearson	OmniPath	20000	51	28.25	28	4.89562781644721	1.82142857142857	4.64700358216973
GSE60631_l2_CA1Pyr1	pearson	OmniPath	50000	123	57.68	58	6.60254006830215	2.12068965517241	9.89316222609416
GSE60631_l2_CA1Pyr1	pearson	OmniPath	1e+05	221	98.73	99	8.68396292721313	2.23232323232323	14.0799771976041
