dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE98816_aaSMC	kendall	HIPPIE	20000	20	14.69	14.5	3.86566078870525	1.37931034482759	1.37363320018012
GSE98816_aaSMC	kendall	HIPPIE	50000	54	39.55	38	6.72906405306882	1.42105263157895	2.14740116694386
GSE98816_aaSMC	kendall	HIPPIE	1e+05	105	88.15	87	10.7631760923976	1.20689655172414	1.56552302548517
GSE98816_aaSMC	kendall	Reactome	20000	33	22.43	23	3.87234431643811	1.43478260869565	2.72961264191573
GSE98816_aaSMC	kendall	Reactome	50000	102	61.36	60	7.0946273597517	1.7	5.72827830684293
GSE98816_aaSMC	kendall	Reactome	1e+05	200	125.59	125.5	9.58544245565676	1.59362549800797	7.76281328110082
GSE98816_aaSMC	kendall	STRING	20000	11	9.35	9	2.81903701589208	1.22222222222222	0.585306255539842
GSE98816_aaSMC	kendall	STRING	50000	34	25	24	5.2435626719769	1.41666666666667	1.71639027947517
GSE98816_aaSMC	kendall	STRING	1e+05	70	52.1	52	7.56053015083044	1.34615384615385	2.36755884083524
GSE98816_aaSMC	kendall	OmniPath	20000	1	2.61	2.5	1.63851990367755	0.4	-0.982594106050506
GSE98816_aaSMC	kendall	OmniPath	50000	11	7.76	8	2.85019935506911	1.375	1.1367625896896
GSE98816_aaSMC	kendall	OmniPath	1e+05	22	18.65	18	4.7955682403105	1.22222222222222	0.69856163693817
