dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE75330_MFOL2	cosine	HIPPIE	20000	218	134.99	134	9.79640729857615	1.62686567164179	8.4735145722315
GSE75330_MFOL2	cosine	HIPPIE	50000	450	309.66	308	16.0190669219685	1.46103896103896	8.76080989508435
GSE75330_MFOL2	cosine	HIPPIE	1e+05	805	573	574	21.1617150018183	1.40243902439024	10.9631946172636
GSE75330_MFOL2	cosine	Reactome	20000	346	116.37	115	10.0006615942763	3.00869565217391	22.9614808815674
GSE75330_MFOL2	cosine	Reactome	50000	761	315.67	315	17.7696000762169	2.41587301587302	25.0613406092373
GSE75330_MFOL2	cosine	Reactome	1e+05	1444	684.07	683	25.158589914076	2.11420204978038	30.2055879361834
GSE75330_MFOL2	cosine	STRING	20000	195	63.61	65	7.17021758400819	3	18.3244090518314
GSE75330_MFOL2	cosine	STRING	50000	344	123.44	125	9.04904705067072	2.752	24.3738372410885
GSE75330_MFOL2	cosine	STRING	1e+05	554	215.17	214.5	13.5266702510562	2.58275058275058	25.0490322977707
GSE75330_MFOL2	cosine	OmniPath	20000	105	15.1	15	2.88325013017104	7	31.180090502473
GSE75330_MFOL2	cosine	OmniPath	50000	165	35.88	36	4.98741851405549	4.58333333333333	25.8891447822386
GSE75330_MFOL2	cosine	OmniPath	1e+05	274	68.97	69	7.16818870377512	3.97101449275362	28.6027626326328
