dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE84133_mouse_endothelial	jaccard	HIPPIE	20000	654	297.98	298	16.9055486677474	2.19463087248322	21.0593579065091
GSE84133_mouse_endothelial	jaccard	HIPPIE	50000	1167	655.49	655.5	23.6879950842428	1.78032036613272	21.5936383885969
GSE84133_mouse_endothelial	jaccard	HIPPIE	1e+05	1743	1106.76	1104.5	27.1293646118449	1.57808963331824	23.4520789227114
GSE84133_mouse_endothelial	jaccard	Reactome	20000	815	384.83	384.5	17.8240870960642	2.11963589076723	24.1341953549469
GSE84133_mouse_endothelial	jaccard	Reactome	50000	1516	780.93	782	23.5308759125563	1.9386189258312	31.2385311423006
GSE84133_mouse_endothelial	jaccard	Reactome	1e+05	2480	1346.74	1343	34.9997460308246	1.84661206254654	32.3790920940377
GSE84133_mouse_endothelial	jaccard	STRING	20000	371	127.25	125.5	11.2657297440808	2.95617529880478	21.6364146430967
GSE84133_mouse_endothelial	jaccard	STRING	50000	639	269.35	269	15.5156323907486	2.37546468401487	23.8243592456088
GSE84133_mouse_endothelial	jaccard	STRING	1e+05	964	458.27	457	19.2777964078739	2.10940919037199	26.2338075006041
GSE84133_mouse_endothelial	jaccard	OmniPath	20000	425	112.51	113	10.6396390536484	3.76106194690265	29.37035724843
GSE84133_mouse_endothelial	jaccard	OmniPath	50000	504	202.92	203	12.5582923628456	2.48275862068966	23.9745971268165
GSE84133_mouse_endothelial	jaccard	OmniPath	1e+05	608	327.68	326	15.2281504345264	1.86503067484663	18.4080135801941
