dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE98816_PC	hamming	HIPPIE	20000	29	21.51	21.5	4.84819033196403	1.34883720930233	1.54490634384103
GSE98816_PC	hamming	HIPPIE	50000	50	36.31	36	6.07810277416673	1.38888888888889	2.25234756776169
GSE98816_PC	hamming	HIPPIE	1e+05	80	63.31	64	7.64052856598788	1.25	2.18440384796102
GSE98816_PC	hamming	Reactome	20000	78	46.54	46	6.33639479435262	1.69565217391304	4.96496841201231
GSE98816_PC	hamming	Reactome	50000	113	77.34	78	8.71689408127932	1.44871794871795	4.09090665407815
GSE98816_PC	hamming	Reactome	1e+05	185	126.97	127	11.8904553862722	1.45669291338583	4.88038499072096
GSE98816_PC	hamming	STRING	20000	42	11.58	11.5	3.12752524233045	3.65217391304348	9.72654020126558
GSE98816_PC	hamming	STRING	50000	56	19.2	19	4.28528136341552	2.94736842105263	8.58753413817129
GSE98816_PC	hamming	STRING	1e+05	83	34.39	33.5	6.36895088327233	2.47761194029851	7.63234022226036
GSE98816_PC	hamming	OmniPath	20000	8	3.73	4	1.63827329647388	2	2.6064027346295
GSE98816_PC	hamming	OmniPath	50000	12	6.79	6	2.49967674677824	2	2.08426949873219
GSE98816_PC	hamming	OmniPath	1e+05	18	13.09	13	3.77416791284429	1.38461538461538	1.30094900740644
