dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE99058	bicor	HIPPIE	20000	64	33.97	34	5.7409656738816	1.88235294117647	5.23082730430193
GSE99058	bicor	HIPPIE	50000	126	89.84	91	9.70756239623355	1.38461538461538	3.72493098926974
GSE99058	bicor	HIPPIE	1e+05	240	184.18	184.5	14.4846697085455	1.30081300813008	3.85372957224339
GSE99058	bicor	Reactome	20000	69	40.82	41	5.38868998903999	1.68292682926829	5.22947136638312
GSE99058	bicor	Reactome	50000	211	112.98	112	9.6242328829813	1.88392857142857	10.1847078298916
GSE99058	bicor	Reactome	1e+05	386	236.77	236.5	13.6032193159405	1.63213530655391	10.970197313891
GSE99058	bicor	STRING	20000	29	11.42	11	3.39095648137599	2.63636363636364	5.18437794662181
GSE99058	bicor	STRING	50000	62	29.44	30	5.85225502596127	2.06666666666667	5.56366731380641
GSE99058	bicor	STRING	1e+05	124	63.04	62	8.92722541080674	2	6.82854943107022
GSE99058	bicor	OmniPath	20000	12	6.76	6	2.77841608827691	2	1.88596662037387
GSE99058	bicor	OmniPath	50000	22	18.47	18.5	4.61323305198417	1.18918918918919	0.765190043559957
GSE99058	bicor	OmniPath	1e+05	41	39.47	40	5.9670052384049	1.025	0.256410031308939
