dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE85241_mesenchymal	dice	HIPPIE	20000	293	217.94	219	12.7063334243561	1.337899543379	5.90729028534081
GSE85241_mesenchymal	dice	HIPPIE	50000	729	566.64	566.5	20.5468275218371	1.28684907325684	7.90194981816266
GSE85241_mesenchymal	dice	HIPPIE	1e+05	2366	1349.56	1351	30.3042884587297	1.75129533678756	33.5411274013
GSE85241_mesenchymal	dice	Reactome	20000	527	252.55	253	15.1593388891322	2.08300395256917	18.1043515160648
GSE85241_mesenchymal	dice	Reactome	50000	1282	730.81	730.5	24.2235777120498	1.75496235455168	22.7542771159611
GSE85241_mesenchymal	dice	Reactome	1e+05	3723	1603.13	1603.5	34.5264223223872	2.32179607109448	61.3984843319679
GSE85241_mesenchymal	dice	STRING	20000	222	79.74	79.5	7.82977998065428	2.79245283018868	18.1690929185104
GSE85241_mesenchymal	dice	STRING	50000	426	176.91	177	12.6611590897101	2.40677966101695	19.6735542326799
GSE85241_mesenchymal	dice	STRING	1e+05	953	328.5	328.5	18.5377038666191	2.90106544901065	33.68809883324
GSE85241_mesenchymal	dice	OmniPath	20000	46	16.17	16	4.28305328644712	2.875	6.96465768810096
GSE85241_mesenchymal	dice	OmniPath	50000	129	84.52	83.5	8.66372910588749	1.54491017964072	5.13404787434701
GSE85241_mesenchymal	dice	OmniPath	1e+05	1203	303.25	303.5	15.5403515163759	3.96375617792422	57.8976607480131
