dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE75330_MOL6	hamming	HIPPIE	20000	99	99.43	99	8.92873581378256	1	-0.0481591133356473
GSE75330_MOL6	hamming	HIPPIE	50000	177	196.01	196	12.1592920780111	0.903061224489796	-1.56341338607843
GSE75330_MOL6	hamming	HIPPIE	1e+05	317	342.34	344	16.7200478468215	0.921511627906977	-1.51554590226948
GSE75330_MOL6	hamming	Reactome	20000	171	91.8	92	8.72706228702512	1.85869565217391	9.07521883025286
GSE75330_MOL6	hamming	Reactome	50000	360	203.25	202	12.4270599170447	1.78217821782178	12.6136029798171
GSE75330_MOL6	hamming	Reactome	1e+05	654	378.54	380	17.9541616120586	1.72105263157895	15.3424039480068
GSE75330_MOL6	hamming	STRING	20000	120	60.9	61	6.9812157778838	1.9672131147541	8.4655741750923
GSE75330_MOL6	hamming	STRING	50000	184	105.95	106	8.80240440063527	1.73584905660377	8.8668955035021
GSE75330_MOL6	hamming	STRING	1e+05	265	162.64	162.5	10.7989150221939	1.63076923076923	9.47873001960195
GSE75330_MOL6	hamming	OmniPath	20000	30	15.5	15	3.92994204085053	2	3.68962184410787
GSE75330_MOL6	hamming	OmniPath	50000	51	27.53	28	5.04816198174538	1.82142857142857	4.64921690010537
GSE75330_MOL6	hamming	OmniPath	1e+05	86	47.81	48	6.55773889339454	1.79166666666667	5.82365364355509
