dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE87544_MO	dice	HIPPIE	20000	149	102.09	101	9.16635812152903	1.47524752475248	5.11762680205811
GSE87544_MO	dice	HIPPIE	50000	340	228.03	227	12.7235207312276	1.49779735682819	8.80023716432428
GSE87544_MO	dice	HIPPIE	1e+05	672	429.41	431	18.7541752926939	1.55916473317865	12.9352528817679
GSE87544_MO	dice	Reactome	20000	175	104.8	105	9.41951552508263	1.66666666666667	7.45261259064427
GSE87544_MO	dice	Reactome	50000	408	259.83	260.5	14.9105447061582	1.56621880998081	9.93726271708934
GSE87544_MO	dice	Reactome	1e+05	892	543.37	544	22.1462790727399	1.63970588235294	15.7421478730092
GSE87544_MO	dice	STRING	20000	107	55.28	55	6.60131606101191	1.94545454545455	7.834801352031
GSE87544_MO	dice	STRING	50000	184	99.3	100	8.54873137259606	1.84	9.90790285813818
GSE87544_MO	dice	STRING	1e+05	301	161.46	161.5	10.5614316446133	1.86377708978328	13.2122239385198
GSE87544_MO	dice	OmniPath	20000	42	13.54	13	3.54315387669508	3.23076923076923	8.03239175899027
GSE87544_MO	dice	OmniPath	50000	76	29.47	30	5.22127543534309	2.53333333333333	8.91161567249181
GSE87544_MO	dice	OmniPath	1e+05	134	55.21	55	7.2561990216934	2.43636363636364	10.8583019518134
