dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE60631_l2_Oligo3	hamming	HIPPIE	20000	162	111.59	111	9.3690819704866	1.45945945945946	5.38046311888356
GSE60631_l2_Oligo3	hamming	HIPPIE	50000	371	226.88	225	11.7200337848998	1.64888888888889	12.2968928797531
GSE60631_l2_Oligo3	hamming	HIPPIE	1e+05	660	415.55	413.5	15.5559433573594	1.59613059250302	15.7142510990407
GSE60631_l2_Oligo3	hamming	Reactome	20000	253	101.92	101	9.12835520161594	2.5049504950495	16.5506267737319
GSE60631_l2_Oligo3	hamming	Reactome	50000	590	257.59	258	14.7018139470384	2.28682170542636	22.6101351300913
GSE60631_l2_Oligo3	hamming	Reactome	1e+05	1098	527.83	529	18.0437487426219	2.07561436672968	31.5993094413456
GSE60631_l2_Oligo3	hamming	STRING	20000	136	53.39	54	7.03080523284653	2.51851851851852	11.7497210154624
GSE60631_l2_Oligo3	hamming	STRING	50000	257	104.98	105	8.87623088633203	2.44761904761905	17.1266387666962
GSE60631_l2_Oligo3	hamming	STRING	1e+05	386	165.49	164	11.7124599112107	2.35365853658537	18.8269587833498
GSE60631_l2_Oligo3	hamming	OmniPath	20000	81	15.89	15.5	3.62063390844613	5.2258064516129	17.9830387844827
GSE60631_l2_Oligo3	hamming	OmniPath	50000	186	32.27	33	5.28740642155175	5.63636363636364	29.0747462448486
GSE60631_l2_Oligo3	hamming	OmniPath	1e+05	255	53.81	53	6.4552773806093	4.81132075471698	31.1667474746082
